,FIPS,first_year_cases,AREA_SQMI,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,EP_UNINSUR,E_DAYPOP,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Per Capita,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic
EPL_MUNIT,-0.012825459244248624,0.3074989886852254,0.0116360881853442,0.3488892502446416,0.3691433452719344,0.3661615942684736,0.3058791719724323,0.31161232891647506,0.4497238368420499,0.24216503456979713,0.36469929007094715,0.3434395841186256,0.3678480877800725,0.34941631245157845,0.2510234044862949,0.18678448936084546,0.2637337944906475,0.2423875238764209,0.18768334668327608,0.21610113071740433,0.40225730746084704,-0.2266485422327191,-0.11711859451818815,0.4497238368420499,-0.37030877311817395,-0.3557299663954112,0.028212792530708887,-0.47068251607946593,0.12282137774874544,0.08450217416621925,0.15397677890518802,0.7644263487709684,-0.542917097909305,0.02795694667057292,0.12528598644078964,0.0008013976620899136,-0.23396977180398704,-0.10878664229487145,-0.4594239205796595,-0.3930703979891881,-0.3491930262239211,-0.34847727178801696,-0.38228251012384906,0.03874013483311746,-0.48017189761434426,0.1331427517555219,-0.3849853843561122,-0.36168859651257673,0.1392874092372484,0.29643989506769586,0.24745372682073924,0.24606185177997528,1.0,-0.5760799458472458,0.009578561651257951,0.14445635755018646,0.15745525442892497,0.3096953840387666,0.30229833507064297,-0.0991294919357808,-0.11584701793477807,-0.13653125648198472,-0.1288673517395538,-0.21755422923002302,-0.18267238083159001,-0.22306347426754344,-0.16313675352079654,-0.005875736489350575,-0.26835016448873006,-0.004056184917885575,-0.2135294932194694,0.04374086815150297,0.12450182683346658,0.1014389426917752,0.5096339052675365,-0.29966333985912574,0.022111580135799197,0.03829587459654267,-0.061303194493396024,0.08077584968793607,-0.11254348255277086,0.2756817795393983,-0.2623717818642508,0.36984584536250864,-0.0022020389033033717,0.2002538059838561,-0.03181039792572264,0.16455874330245934,-0.0020434652306992912,0.05017547293599001,0.20564883657443614,0.03287365860665946,0.08834159487405319,0.047164707748676066,0.1807618327830095,0.42989722204976905,-0.1838192545515546,0.1992533971767446,-0.21531111772502368,0.02981923164486583,-0.02387821418856976,0.04798412216904783,0.013114404183242825
EPL_MOBILE,0.016451296433583524,-0.2449338583776664,-0.022827714975691096,-0.28024855178510766,-0.29214363555166234,-0.29457630286602615,-0.2254745650411793,-0.2485854956398071,-0.6043384356229619,-0.18146191333362396,-0.28386926005633645,-0.2766597880019066,-0.2750335868927334,-0.27788583905043407,-0.2016705016153913,-0.15379970953144181,-0.2218670504607147,0.08805170291240719,-0.14811697649509623,-0.18977456515119343,-0.30084707280363804,0.5165533752509402,0.35408981482148166,-0.6043384356229619,0.5566116266277557,0.15686704509444072,-0.058395059476293205,0.5741904452164834,0.08501610395587955,0.13654913716811296,-0.05661975800873888,-0.49519206713404645,0.9477438241979598,0.09918779603989901,-0.01447140913702786,0.09107368196535803,0.5436696904645886,0.3844178288272416,0.640603851396627,0.6107811344217968,0.6369197567259535,0.6376384222600366,0.16246851237658094,-0.07240008630068716,0.5851607048108405,0.08550203763159962,0.42417657780143275,0.43486116312530876,0.12007990683732911,-0.1442699839693584,-0.016792072042625828,-0.012690354544943709,-0.5760799458472458,1.0,0.22705447876900126,0.10141933077522584,-0.05569216232954277,0.28644426867621836,0.26742899038098206,0.5181000265841126,0.5250066294907701,0.3001335325272407,0.2407469009802834,0.34047913383796785,0.28308409356158964,0.38996879624570613,0.05017512408904896,-0.015651992316879935,0.31501928906496435,0.09710993124084515,0.21571529962583702,0.04661498245293925,-0.05123853522466417,-0.0031700723119097766,-0.34969918064837324,0.5212824434705742,0.0544689347939936,0.042827390813211935,0.1380256233752147,0.1729465018628168,0.3053489889049822,-0.19689669226539067,0.38167417408830173,-0.294934569821298,0.15223504844452515,-0.2642902010162478,0.08818301972402952,-0.11286592789421153,0.13190453669669236,0.015386689341630923,-0.4029191578880746,0.044153074765749374,-0.10867645256008461,-0.061699312094696306,-0.19039166923749964,-0.5994996058075607,0.137424053459134,-0.11034798173165251,0.3139630637885079,-0.030737057864918937,0.056720978815529705,-0.04346995918173434,-0.053083946160378384
EPL_CROWD,-0.031058579668896868,0.14047942140004688,0.1384939891249747,0.1423453886696578,0.13376338066779672,0.13343890645405102,0.15751877459560948,0.14409414488159045,-0.2284527588610772,0.1555252145526345,0.1257939976966925,0.15262488693500983,0.14218490446677146,0.14522834193903353,0.16371553826789628,0.15038976013404345,0.12971373470006975,0.19530214151339464,0.15173190873993533,0.10733390451794063,0.12820424641773068,0.32749096371948144,0.2801637004959164,-0.2284527588610772,0.4295817471997763,-0.3438138011945023,0.3830312883461658,0.009894024042141892,0.3593048231584617,0.5086356607222237,0.44638602580392683,0.10180086978199726,0.2232437638085795,0.7128785571187529,0.15776803158667327,0.00844906178289283,0.33004390343817597,0.2850590162947174,0.28810033906664884,0.4359776765405714,0.3915635755131132,0.39136720082861387,-0.3651568658516814,0.37193969336205884,0.012798917008331825,0.33845369045963075,0.19943130750144075,0.22321875285638246,0.5080114390781152,0.4489263383067777,0.538624402874628,0.5344035577816402,0.009578561651257951,0.22705447876900126,1.0,0.12803345323655094,-0.03393149248972693,0.5559445053124101,0.5435313185241549,0.5780919114246127,0.5708026667321946,0.18526210936996818,0.14804096055380125,0.19138333070889577,0.2655490951222474,0.26464574657852324,-0.12174994377286154,0.3128194430836411,0.01999023091428722,0.25925765448968907,0.22754552223806215,0.3126359407786405,0.3884400090291441,0.4216587766061442,0.1028274002552144,0.12195720817369302,0.5187874420823019,0.08758295121018213,0.02823467324896649,0.3532151433989096,0.4242899232319301,0.1675428134448535,0.5037284181329373,0.13905045697492882,0.06910791971483626,-0.028424483296607846,0.08970431185038626,-0.05717633055655599,0.023272693294843598,-0.0018088004455765884,-0.20369272257368995,0.15748597964790279,-0.094835516317577,-0.018069984126230065,-0.034155707524282035,-0.23093237928143767,-0.08899579243567696,0.09314250726783711,0.058048952745358554,0.02342976223148613,0.07956029706392831,0.05995332373000152,-0.00905837619340344
EPL_NOVEH,-0.07574737039421582,0.09632013327148219,0.025764400368310715,0.10926418029610085,0.124619621218114,0.12126792277113638,0.14667214793152689,0.12885193708032205,-0.32177252862924227,0.10699401220479993,0.1209773446970376,0.09749603474736264,0.14255501078887706,0.1374367697615439,0.10065115108148219,0.07613652285855489,0.11829038218076837,0.07779133246369992,0.07435923812003606,0.15449257292428875,0.19665122083257142,0.5609980876676632,0.47520969132113833,-0.32177252862924227,0.3488683209788583,-0.1140219981874124,-0.0784616706808408,0.30285281327414276,0.43327388726424715,0.3269664727694579,0.021111770587790978,0.15746410843185657,0.13772978074546796,0.13060660613626246,0.7096481716043403,0.17184598620139557,0.5596639738113178,0.4789724037042921,0.3765211307069248,0.37101151992599823,0.5220808259870797,0.5152194153257931,-0.09574355820603359,-0.09593985585140023,0.29214385093969414,0.4191228962658646,0.28990096566372064,0.3209946280747517,0.26485997891405305,0.005436354691151431,0.1492394034040488,0.14938646488873064,0.14445635755018646,0.10141933077522584,0.12803345323655094,1.0,0.26721849328460184,0.6831193297594367,0.6821735905453497,0.6079489107315678,0.5976357582153314,0.35732126369372913,0.2925973798154489,0.30024648754819244,0.1939019062098255,0.3828153083907446,-0.16044812300332081,-0.09778354594272584,0.18086604671305948,0.29966319536464897,0.10607247282172186,0.25536259362810076,0.025247204184675152,0.16773001173728064,0.12373623885715954,0.15786328596258653,0.04800668809791827,0.5096926350013733,0.11996264558083926,0.3918780119489164,0.39023748040760936,0.0836788094469779,0.10761408052364074,0.11952313398698201,0.1627427301787264,-0.1710480385494413,0.09627251605590213,-0.050019639254724114,0.10861182522035316,0.017307544469668982,-0.4265974909276664,-0.20804357831255182,-0.04633176413669791,0.016204459377767846,-0.12139742855458009,-0.3391155423999638,0.05271035969710375,-0.011211573120683486,0.13546114784308272,-0.04011846778022001,0.015245451560312488,-0.019145069130425373,-0.0005924276387090199
EPL_GROUPQ,-0.022757757874502925,-0.024109674170554183,0.06399791209286569,-0.0259164714215347,-0.02302724174564022,-0.023456504820518424,-0.007389265599727546,-0.01652563272634713,-0.15221128126683167,-0.02316492373961872,-0.0253818967537582,-0.03716424719616367,-0.018630115135636623,-0.019192615978896644,-0.025076865579446838,-0.029998434920808597,-0.012273071471888568,-0.031215914015781093,-0.02150712515217286,0.011015613250095434,0.1890621473053352,0.1625083081609574,0.06085673069232097,-0.15221128126683167,0.027207742028450745,-0.10655505886113988,-0.27503743145656734,0.023143717827210888,0.10621191127890958,0.0861605128858815,-0.03883603420825686,0.0976157907650331,-0.04370251973209774,-0.02201987254006748,0.19515826743651424,0.7035813408039518,0.1765283771584595,0.05896168421253677,0.15240891106804755,0.030356171121780382,0.12205347218845053,0.11965031027402785,-0.10945249268814242,-0.2723811966478215,0.024344381930050632,0.11563775904780627,-0.13460421603302405,-0.11021348511661133,0.11962682315645191,0.02165844606015547,0.07845785504981984,0.07819482299898303,0.15745525442892497,-0.05569216232954277,-0.03393149248972693,0.26721849328460184,1.0,0.5603791171170878,0.5610503039256786,0.24030326939010566,0.2263070401726514,0.08196029160002148,0.052286323530899424,0.12312145371936162,0.034832498360995084,0.09792989540932197,-0.09786512370631059,-0.1906362964804384,-0.018270138144741533,0.055865577883470935,-0.12221703856650355,0.04164659883221719,-0.030324158607268593,0.006517164626967507,0.060723328550233886,-0.004923905717318143,-0.04495520061247345,0.11901068789082854,0.5163710202993332,0.26489708396116873,0.10397688424612148,-0.04679967426796626,-0.057393864650700614,-0.017313250712664836,-0.002642480072937669,-0.05887934434147454,-0.007917319639925193,-0.04937401675427047,0.0038781064689354396,-0.026888245860809668,-0.034716475288683525,-0.17343566489126802,-0.0008533946019281738,-0.0005292040576963962,-0.05253082709308182,-0.15397324822072408,0.00014655414699695326,-0.027398908199000864,0.005985778858295278,-0.01716201878417244,-0.017764890352946094,-0.044201296237070954,0.0022037006777087184
SPL_THEME4,-0.05257775070555,0.11588443789230703,0.09113505885752063,0.12396395083533217,0.13149105428196367,0.12753454101494005,0.15831428294363029,0.13429354561737847,-0.35525097826141605,0.1259649224220788,0.1272102623756873,0.11786564788299628,0.15083964014790388,0.14088366174493835,0.12131352820383369,0.09644567721540737,0.11672435832564182,0.23857594181479422,0.10256965638992104,0.1255323636006798,0.25856393965486,0.5571861868952529,0.43756925716610967,-0.35525097826141605,0.41163012340992383,-0.32002543767684455,-7.428598025770802e-05,0.18020515543807086,0.4614697125634013,0.4768520786243738,0.2204776859511976,0.263639662622779,0.2972095757818881,0.39647547812145634,0.488955245267489,0.4090214154181182,0.5717525597886696,0.4563915962822579,0.41398382769665415,0.43769691720535664,0.5494482586284378,0.5461041983477453,-0.33138562040373715,-0.012246287127213611,0.17805823301039927,0.4553358300166866,0.16169433933637717,0.20897362995586094,0.4809923664958431,0.26377723573404277,0.41715697719079897,0.41645066686708465,0.3096953840387666,0.28644426867621836,0.5559445053124101,0.6831193297594367,0.5603791171170878,1.0,0.9837417317145046,0.7683730510765813,0.7510204278369175,0.3273758383316124,0.2510972702619216,0.30644825982628765,0.2471221320637183,0.3789497576589171,-0.20617636612987802,0.0014357528090584112,0.09381023990184419,0.2949373215395048,0.08792149987990021,0.29205494559474726,0.19139633397320635,0.29015797656633807,0.18828847024669604,0.2047865099802988,0.2502592984145333,0.33189306092906484,0.3104441925224275,0.5273383340329594,0.46269879709702055,0.11899900288795053,0.2798393145541282,0.13314081390379354,0.15732887798626882,-0.13323093596286154,0.09735791347760755,-0.04343957952715917,0.11007275201512318,0.022399919160917808,-0.3575496502250531,-0.06130270231371785,-0.0673583670774465,-0.006879479408174489,-0.08997921347275975,-0.37050281548698677,-0.03536322024318321,0.060465603660080365,0.12285823123346501,-0.014288522298868352,0.04566882749196366,0.00066275724723931,-0.019571137425864655
RPL_THEME4,-0.05321239882038759,0.12411243454304684,0.09218341211553276,0.13263396256762122,0.1402742605375814,0.13621682180734512,0.1694379942667645,0.14401424201432397,-0.34208173556001026,0.13494702422151966,0.1349222698089353,0.1265144141009427,0.16024533492993814,0.1511128611921433,0.13125262020961917,0.10457473046829077,0.12432913725935553,0.2431589015718885,0.11035126649759257,0.13260842973051531,0.2728729606570914,0.5498275823971003,0.4287928881525693,-0.34208173556001026,0.39861258615695555,-0.3245873711995867,0.0019862823550863833,0.1670462115492484,0.4557032303586027,0.48150123152711566,0.22591343513035628,0.26795534068803206,0.2795985792619348,0.3895390331890902,0.48819042056556283,0.40706257950423663,0.5681811362360658,0.4489514991542401,0.40152670375679794,0.4220938509930354,0.5380216702363957,0.5350459060879137,-0.33765671949519144,-0.01160420334331544,0.16441501592625052,0.45299682812486114,0.14964448401397684,0.19728285975070345,0.4845231114357293,0.26406755289573985,0.41927181106224204,0.4185434624351509,0.30229833507064297,0.26742899038098206,0.5435313185241549,0.6821735905453497,0.5610503039256786,0.9837417317145046,1.0,0.7545494821566473,0.7470446128366537,0.3255023762271391,0.24901697629851452,0.30013900750373324,0.24578009790058097,0.3750542373140737,-0.19998602184420317,0.0073399286249788386,0.08703987026102651,0.2970585540177554,0.09152040542483772,0.29526069860644183,0.1993039538494773,0.2968560568506951,0.20137632232312003,0.19378482398123076,0.2482748465002177,0.3379685912545256,0.3078153083560932,0.5286057242539539,0.4642008770315663,0.12781667621599305,0.2747542353285947,0.1425005658240711,0.1508361348109566,-0.12654674258094434,0.09898867712588474,-0.040188619698847,0.10867900972719687,0.026667169052996872,-0.3462561643104239,-0.05495567362851911,-0.07042423956739594,-0.009002109967682564,-0.08419390547410717,-0.35571976011203593,-0.041950261506784534,0.06162112813451937,0.11730593771330655,-0.010748055977712005,0.04496815332878701,0.006101959661359857,-0.02280047330615382
SPL_THEMES,-0.0854345344711227,0.040922746968396304,0.06315182397401715,0.02485944396482029,0.022816671573708393,0.01873050872052933,0.09427405757151815,0.06019568603655572,-0.6711774661820346,0.08017580621770395,0.017977196361296455,0.03235462902789006,0.05900094434131181,0.06275964964175805,0.06961212736767461,0.05681965012085525,0.023331007867801245,0.2047693137811371,0.054645857633117086,0.05123639567852639,0.07497693277391579,0.7907423359818848,0.6652200611896267,-0.6711774661820346,0.7394345052611734,-0.2127563821991441,0.19308201817682547,0.4670344113573269,0.6277688098646119,0.6375405774471903,0.3106187269188765,-0.07474017864268004,0.5184243534203735,0.436639408048295,0.43442658495991904,0.21472741049875013,0.827531066613187,0.704656844130976,0.7442770686966401,0.7897850032173521,0.8962673538466109,0.8948104705277297,-0.2171938491347336,0.19091450663290574,0.47969908084053753,0.6305500449476107,0.6044033313060002,0.6320712935515497,0.6197627735902556,0.30967072732152046,0.5201238731061041,0.5194357326114954,-0.0991294919357808,0.5181000265841126,0.5780919114246127,0.6079489107315678,0.24030326939010566,0.7683730510765813,0.7545494821566473,1.0,0.991080977348838,0.4488041772338794,0.4045435628214083,0.442445918735883,0.39980713926380695,0.5676136483992102,-0.16147333950571122,0.1322638728500456,0.24613013651064572,0.43880212556819487,0.31593744969373855,0.39590422962059646,0.2555392243389748,0.39096467649037053,-0.0493296703202685,0.3326200608257777,0.2999984187767879,0.32476030226547264,0.18665123891126859,0.4509888204344238,0.6164261554342821,0.07204506182753875,0.5267232986684397,0.024554072429802856,0.20491634380941898,-0.2714449722456404,0.12970506098941953,-0.11740005884167369,0.14722648939034322,0.006768382531734838,-0.5465795785631108,-0.03317220921161729,-0.11690170633304807,-0.037927579200755235,-0.15803320939806567,-0.6723792605085992,0.017708141051893424,-0.014329950742530108,0.3078884446154881,-0.036350294569655904,0.08563209997293245,0.004601753977661766,-0.05436680713557776
RPL_THEMES,-0.0880762037821363,0.0427087404912714,0.06158023047521537,0.025652128600782576,0.023694702577200515,0.019437249639351784,0.09703012846336306,0.062280685997099086,-0.6666061509543244,0.0829200963145658,0.018256541414704862,0.03324645997845314,0.060748616868683575,0.0647935136473048,0.07210019691515374,0.05873391530559484,0.024246135870364997,0.20642684986301524,0.05645243282974659,0.05239284233189857,0.07446079582593972,0.7822292117585531,0.6549105160943148,-0.6666061509543244,0.736252134601769,-0.21105712601544122,0.18796260565837283,0.47206530869763164,0.6114963683261584,0.6240447200293535,0.29762055939534837,-0.0856682300077562,0.5256494134073132,0.42479848250608326,0.42521350526412377,0.20945781342299624,0.8315857194512292,0.7032293244606944,0.7458473301283363,0.7946494060232446,0.898914437556023,0.9005152460191723,-0.21447027917273376,0.18586629646567043,0.4831663641736578,0.6231307617348814,0.6009040976319366,0.6316954472565446,0.6124084146191021,0.29480761440510656,0.5075123833530478,0.5077015004029264,-0.11584701793477807,0.5250066294907701,0.5708026667321946,0.5976357582153314,0.2263070401726514,0.7510204278369175,0.7470446128366537,0.991080977348838,1.0,0.4279518707069882,0.39115256898605166,0.42405890050056605,0.38718493439419677,0.5457718045892479,-0.1597746587391556,0.1264743827155593,0.25107339209155727,0.4209787512702819,0.3077959854347027,0.37845137517953253,0.24795764136535797,0.3759581262408615,-0.053665336417417615,0.3366673928581876,0.2925168362056785,0.3132599839136437,0.18259952784855119,0.44152387466585963,0.5968381431020581,0.07522730173111725,0.5237151811122894,0.02527408154228577,0.20316873723515036,-0.2703870251639296,0.13470388516837373,-0.11363790136733269,0.1469846300721228,0.011837186325317524,-0.5379178127025557,-0.02870306148480458,-0.11507329398091581,-0.03627023573570415,-0.15574490217191764,-0.6689872706227405,0.018379937097231385,-0.014757707493690384,0.31183664565298364,-0.03693406587405049,0.08689234497139578,0.006461250095959801,-0.05491120555794423
F_POV,-0.09165021878586767,-0.04403208254507931,0.049651002203947095,-0.055176841646187635,-0.06130374562959723,-0.061164411498603674,-0.010144645567926854,-0.03410192709623377,-0.4054589738757693,-0.01670261756083263,-0.06720632458915869,-0.05062294977187741,-0.05132616003475495,-0.03969248596490191,-0.016514950034834844,-0.009769421890223777,-0.032272814103432544,-0.0038241559572281653,-0.01423890351525844,-0.007692187809797374,-0.03734337868432546,0.6885616197644728,0.44616344017887405,-0.4054589738757693,0.43004199452001485,-0.13310935854477607,0.10639273430659393,0.23631298272114584,0.3606426484582793,0.3788677601308011,0.07224748349720653,-0.08123654855574651,0.35077531367229026,0.2323838932192554,0.32961207572060136,0.1185712465842187,0.5168834843050573,0.3554978904233739,0.450420388962883,0.3770729256711431,0.4967056762924043,0.47170835863377386,-0.13192978378558268,0.0731916890994891,0.1962398911762605,0.28069166728984113,0.23318545781855324,0.2468058353527586,0.263784992472111,-0.050647827426380736,0.11636721392516543,0.11546292083232404,-0.13653125648198472,0.3001335325272407,0.18526210936996818,0.35732126369372913,0.08196029160002148,0.3273758383316124,0.3255023762271391,0.4488041772338794,0.4279518707069882,1.0,0.39882520826361656,0.6239726260816645,0.40237670825634314,0.8113005085551868,-0.09043149004909688,0.08971482446585768,0.19767186002477824,0.3878554654453541,0.281597925580997,0.34434738695278455,0.04779866756952568,0.23449911252273806,-0.04627503649141771,0.33964756253766526,0.14003241378082468,0.40125249669245305,0.13207537634047398,0.3979118248664068,0.6572010984523214,-0.02610056735316088,0.27716811355198995,-0.05889713073246227,0.17945099515423762,-0.19216725794442757,0.03903871253356654,-0.19121797302534618,0.10856517172121896,-0.06480963527139828,-0.40850229205800614,-0.027595302311303783,-0.00918419694296475,-0.0894124420869723,-0.2370733128795944,-0.40407115912648317,-0.030294291485253318,-0.06854145144047945,0.18786257512099172,-0.0018590035676846171,0.024335281303666502,-0.014866555448533395,-0.01869110846325956
F_UNEMP,-0.09011043722240901,-0.03296816426111335,0.09780642967158602,-0.041411460728010274,-0.044801623565558564,-0.04604244761261139,-0.0024992340005908433,-0.00600446145440167,-0.32278766874472065,-0.008148365761789697,-0.05010707549627864,-0.03667439649690776,-0.030349047782495288,-0.02113529730259663,-0.007945168183955227,-0.009362930899944217,-0.026330429564935823,-0.0026844939063662993,-0.01013723338034348,0.00378667727694668,-0.031127463344351146,0.45268528781558875,0.6885779739729304,-0.32278766874472065,0.3269435735126573,-0.07101234868950271,0.06258186507339907,0.26743361583671577,0.2721541412920201,0.3406305415094814,0.04512795842826305,-0.08985736549723194,0.27763323926627487,0.2100936520296922,0.30198304680860216,0.08312419173643823,0.38368753841253034,0.5189511555383193,0.3619690226482072,0.31416078309607776,0.4615942402266625,0.4412992890040299,-0.0747122350606303,0.03306018140476742,0.23149780563233946,0.21046597099165545,0.22321759480623782,0.23075860163857606,0.2500500658876879,-0.0237718058725792,0.12425877116279001,0.12516428433094898,-0.1288673517395538,0.2407469009802834,0.14804096055380125,0.2925973798154489,0.052286323530899424,0.2510972702619216,0.24901697629851452,0.4045435628214083,0.39115256898605166,0.39882520826361656,1.0,0.36139465468025944,0.23716747184143036,0.6676214578017953,-0.010004912060759716,0.0892167999466759,0.22621734016519454,0.28720348103814486,0.2857883804929956,0.31389032214208673,0.029114969992953918,0.20501195561118044,-0.06151335493735703,0.22281636806512503,0.10992087772709506,0.3290546350972457,0.08726759698305708,0.2827153884604386,0.5444361021513453,-0.027800440159552225,0.20156617985021033,-0.04508377146227541,0.12685216155021875,-0.15075016097438687,0.04271195774798664,-0.14047486346357796,0.09798587282621796,-0.05559693154807604,-0.425017193610937,-0.012175849111288845,-0.04407940760854715,-0.05451788803112168,-0.13056801330609424,-0.32153012772206907,-0.048323698665186945,-0.033536742930499984,0.1708982870499375,-0.02691393837314146,0.032085414905016645,-0.016804557432898187,-0.0030196367059414403
F_PCI,-0.06675558209443816,-0.06590750477351844,-0.00044885361375479095,-0.0793235040194248,-0.0872644449246927,-0.08651710147578502,-0.05220768662188154,-0.06606139132378709,-0.473793216065729,-0.04186359859321166,-0.08929338819486816,-0.07530775236680447,-0.08377814625713521,-0.07526775193096552,-0.04219433035640868,-0.0286661071416121,-0.05527930836325652,-0.02710596315336094,-0.03271655466396925,-0.04402435449816742,-0.0634664016746741,0.5777238927650546,0.4101097477494957,-0.473793216065729,0.488346772228946,-0.10475828928987235,0.08150234394585937,0.28434850834244063,0.28396052293207596,0.3454245813961089,0.09468393177290256,-0.15322886164146243,0.3861050602445795,0.21254962845302397,0.2315964839462108,0.28090143272749685,0.45045494639887057,0.32305833821511115,0.5209324133131347,0.41817683980514514,0.5004193481089625,0.4759240253272066,-0.10488712854349963,0.0532319239589598,0.24869695067641884,0.2271732661683033,0.23652930898209631,0.23895717275050132,0.2397791562496239,-0.03952498241281701,0.10952608576917966,0.1088138708376388,-0.21755422923002302,0.34047913383796785,0.19138333070889577,0.30024648754819244,0.12312145371936162,0.30644825982628765,0.30013900750373324,0.442445918735883,0.42405890050056605,0.6239726260816645,0.36139465468025944,1.0,0.43720282394869153,0.8121521085857226,-0.07796953467134517,0.10323046802162951,0.2676342931082496,0.3102606643224035,0.2909394998840973,0.31840723230697093,0.05477166928726986,0.22323120912029923,-0.09684590203042766,0.33554921738165033,0.1678840036450458,0.31135470310418056,0.25475155458711246,0.40121696056220046,0.6588862765695926,-0.047678137004891055,0.2952332156208352,-0.08367448703312162,0.1594339376228134,-0.19390368591420215,0.056414321289563515,-0.24954327204277227,0.07849703639013819,-0.05582635423280274,-0.37593043330769327,-0.01906867099700861,-0.07273748353757123,-0.10489872610811073,-0.30078126607431577,-0.45337086022085304,0.03425788093427987,-0.09120108192679624,0.18364327803065456,0.00823395504500217,0.029513410937549913,-0.007862851172426466,-0.004906534860938225
F_NOHSDP,-0.01912105895736064,-0.04026069758041325,-0.016206992978725698,-0.05754000956663276,-0.06860110951148515,-0.06680121799003542,-0.02395839193685766,-0.04219698999687959,-0.34684468202245083,-0.007078876528522138,-0.07144537990476363,-0.04804030156270168,-0.059514048618636656,-0.04565439995020835,-0.0167116584509547,0.004304911650895163,-0.03874842655499053,-0.011929719444580338,-0.0068692916922094,-0.02274504386310616,-0.0530708196509424,0.40444130570503484,0.2656551949219554,-0.34684468202245083,0.6826296707060475,-0.15268396934273573,0.1862867385546475,0.1742255337617685,0.23344823096492587,0.3407792954988828,0.3921029827645148,-0.12868831958721008,0.33818707610987014,0.28279164600186046,0.1650088166731548,0.13087674060577784,0.3327274132409087,0.2254979737102982,0.38943593187742864,0.5197454360928249,0.4289604017458247,0.41026285073815816,-0.1667757805628589,0.15900312091058638,0.13144072477357013,0.1962156775591269,0.1782717347758124,0.18233172404633724,0.236247835914186,0.15090008353641354,0.2171769015996029,0.20754396424958577,-0.18267238083159001,0.28308409356158964,0.2655490951222474,0.1939019062098255,0.034832498360995084,0.2471221320637183,0.24578009790058097,0.39980713926380695,0.38718493439419677,0.40237670825634314,0.23716747184143036,0.43720282394869153,1.0,0.6958687471540462,-0.07334103652569313,0.23877156445455758,0.20893812070282716,0.2584012772805644,0.30595368479094387,0.3253469072482463,0.32505729564553104,0.39090015066040146,-0.09600573890229182,0.3317421476687063,0.30613486872104023,0.22880098681939987,0.1476608602835903,0.3792837760503875,0.645068809584307,-0.023901524712416515,0.3328711367003906,-0.06246121407504489,0.08168662915207911,-0.11412928901841869,0.03182706839042141,-0.20501940143308123,0.01499250036687585,-0.09153561734009659,-0.31818012043639654,-0.033656465678075745,-0.046903776780101616,-0.0778948392375815,-0.19250471106326766,-0.3425800789219315,0.06600970586781608,-0.09099981906826404,0.1642365407617257,-0.00725144138903517,0.03051480581501356,-0.013126578131140203,0.037255451655183375
