,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
6/11/20,0.0000020,0.0000000,0.0000000,0.0000050,0.0000020,0.0000020,0.0000020,0.0000070,0.0000020,0.0000040,0.0000020,0.0000040,0.0000000,0.0000000,0.0000070,0.0000020,0.0000030,0.0000010,0.0000020,0.0000040,0.0000000,0.0000050,0.0000060,0.0000030,0.0000020,0.0000000,0.0000000,0.0000000,0.0000110,0.0000030,0.0000050,0.0000080,0.0000050,0.0000010,0.0000020,0.0000010,0.0000000,0.0000010,0.0000010,0.0000000,0.0000040,0.0000060,0.0000030,0.0000050,0.0000010,0.0000010,0.0000010,0.0000000,0.0000010,0.0000020,0.0000010,0.0000010,0.0000000
6/12/20,0.0000030,0.0000010,0.0000000,0.0000030,0.0000020,0.0000010,0.0000000,0.0000040,0.0000020,0.0000060,0.0000010,0.0000040,0.0000000,0.0000010,0.0000060,0.0000020,0.0000010,0.0000000,0.0000010,0.0000020,0.0000000,0.0000040,0.0000070,0.0000010,0.0000040,0.0000040,0.0000020,0.0000000,0.0000020,0.0000010,0.0000050,0.0000060,0.0000000,0.0000080,0.0000010,0.0000000,0.0000000,0.0000020,0.0000010,0.0000000,0.0000040,0.0000020,0.0000010,0.0000010,0.0000040,0.0000010,0.0000020,0.0000000,0.0000020,0.0000010,0.0000010,0.0000010,0.0000000
6/13/20,0.0000010,0.0000000,0.0000000,0.0000050,0.0000000,0.0000030,0.0000030,0.0000080,0.0000030,0.0000070,0.0000020,0.0000030,0.0000000,0.0000000,0.0000020,0.0000020,0.0000020,0.0000010,0.0000000,0.0000020,0.0000000,0.0000040,0.0000060,0.0000020,0.0000020,0.0000030,0.0000010,0.0000000,0.0000000,0.0000000,0.0000020,0.0000150,0.0000050,0.0000010,0.0000010,0.0000000,0.0000000,0.0000020,0.0000000,0.0000000,0.0000040,0.0000030,0.0000010,0.0000010,0.0000010,0.0000010,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000010,0.0000000
6/14/20,0.0000000,0.0000000,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000040,0.0000010,0.0000060,0.0000000,0.0000000,0.0000000,0.0000000,0.0000010,0.0000030,0.0000010,0.0000000,0.0000000,0.0000020,0.0000000,0.0000020,0.0000070,0.0000000,0.0000030,0.0000010,0.0000000,0.0000010,0.0000000,0.0000000,0.0000010,0.0000040,0.0000020,0.0000010,0.0000000,0.0000000,0.0000000,0.0000020,0.0000000,0.0000010,0.0000010,0.0000030,0.0000000,0.0000000,0.0000000,0.0000010,0.0000000,0.0000000,0.0000010,0.0000000,0.0000000,0.0000010,0.0000000
6/15/20,0.0000000,0.0000000,0.0000000,0.0000020,0.0000010,0.0000000,0.0000010,0.0000010,0.0000020,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000010,0.0000020,0.0000020,0.0000000,0.0000010,0.0000010,0.0000010,0.0000010,0.0000030,0.0000000,0.0000010,0.0000010,0.0000000,0.0000000,0.0000030,0.0000010,0.0000000,0.0000060,0.0000020,0.0000020,0.0000010,0.0000000,0.0000000,0.0000010,0.0000000,0.0000010,0.0000020,0.0000050,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000000,0.0000010,0.0000000,0.0000000,0.0000010,0.0000000
6/16/20,0.0000020,0.0000000,0.0000000,0.0000030,0.0000020,0.0000020,0.0000020,0.0000020,0.0000010,0.0000070,0.0000030,0.0000030,0.0000000,0.0000010,0.0000060,0.0000020,0.0000020,0.0000000,0.0000000,0.0000050,0.0000000,0.0000060,0.0000030,0.0000020,0.0000020,0.0000070,0.0000010,0.0000000,0.0000060,0.0000010,0.0000040,0.0000100,0.0000030,0.0000020,0.0000030,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000020,0.0000080,0.0000010,0.0000020,0.0000020,0.0000020,0.0000010,0.0000000,0.0000020,0.0000010,0.0000000,0.0000010,0.0000000
6/17/20,0.0000010,0.0000000,0.0000000,0.0000030,0.0000030,0.0000020,0.0000020,0.0000030,0.0000030,0.0000040,0.0000010,0.0000040,0.0000000,0.0000000,0.0000070,0.0000030,0.0000030,0.0000000,0.0000030,0.0000040,0.0000010,0.0000020,0.0000100,0.0000000,0.0000020,0.0000080,0.0000030,0.0000010,0.0000020,0.0000020,0.0000030,0.0000050,0.0000020,0.0000010,0.0000010,0.0000000,0.0000000,0.0000010,0.0000000,0.0000000,0.0000030,0.0000060,0.0000020,0.0000010,0.0000010,0.0000010,0.0000010,0.0000000,0.0000020,0.0000010,0.0000000,0.0000020,0.0000000
6/18/20,0.0000040,0.0000000,0.0000000,0.0000050,0.0000040,0.0000020,0.0000010,0.0000020,0.0000010,0.0000060,0.0000020,0.0000030,0.0000000,0.0000010,0.0000040,0.0000040,0.0000020,0.0000010,0.0000000,0.0000000,0.0000000,0.0000030,0.0000050,0.0000030,0.0000030,0.0000000,0.0000050,0.0000000,0.0000030,0.0000010,0.0000010,0.0000040,0.0000020,0.0000020,0.0000010,0.0000010,0.0000000,0.0000010,0.0000010,0.0000010,0.0000030,0.0000070,0.0000010,0.0000000,0.0000010,0.0000010,0.0000010,0.0000020,0.0000000,0.0000010,0.0000000,0.0000010,0.0000000
6/19/20,0.0000020,0.0000000,0.0000000,0.0000050,0.0000020,0.0000020,0.0000010,0.0000030,0.0000040,0.0000040,0.0000020,0.0000030,0.0000000,0.0000000,0.0000030,0.0000020,0.0000000,0.0000010,0.0000000,0.0000050,0.0000000,0.0000020,0.0000040,0.0000010,0.0000030,0.0000000,0.0000020,0.0000000,0.0000030,0.0000010,0.0000040,0.0000040,0.0000040,0.0000010,0.0000010,0.0000010,0.0000000,0.0000010,0.0000000,0.0000000,0.0000030,0.0000030,0.0000030,0.0000030,0.0000010,0.0000010,0.0000010,0.0000000,0.0000020,0.0000010,0.0000000,0.0000000,0.0000030
6/20/20,0.0000030,0.0000000,0.0000000,0.0000030,0.0000030,0.0000020,0.0000010,0.0000040,0.0000000,0.0000010,0.0000020,0.0000010,0.0000000,0.0000000,0.0000040,0.0000010,0.0000000,0.0000010,0.0000000,0.0000040,0.0000000,0.0000040,0.0000040,0.0000020,0.0000020,0.0000000,0.0000020,0.0000000,0.0000000,0.0000020,0.0000010,0.0000030,0.0000010,0.0000030,0.0000010,0.0000000,0.0000000,0.0000010,0.0000000,0.0000000,0.0000010,0.0000040,0.0000010,0.0000000,0.0000010,0.0000010,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000010,0.0000000
6/21/20,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000010,0.0000000,0.0000030,0.0000030,0.0000030,0.0000010,0.0000000,0.0000000,0.0000000,0.0000020,0.0000020,0.0000020,0.0000000,0.0000000,0.0000000,0.0000000,0.0000020,0.0000040,0.0000000,0.0000010,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000020,0.0000010,0.0000020,0.0000030,0.0000010,0.0000000,0.0000010,0.0000000,0.0000000,0.0000000,0.0000020,0.0000020,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000000
6/22/20,0.0000000,0.0000000,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000010,0.0000020,0.0000030,0.0000010,0.0000000,0.0000000,0.0000000,0.0000020,0.0000020,0.0000000,0.0000000,0.0000000,0.0000030,0.0000000,0.0000010,0.0000020,0.0000010,0.0000010,0.0000130,0.0000010,0.0000010,0.0000030,0.0000010,0.0000000,0.0000040,0.0000000,0.0000020,0.0000030,0.0000000,0.0000000,0.0000010,0.0000000,0.0000000,0.0000000,0.0000020,0.0000010,0.0000000,0.0000010,0.0000010,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000010,0.0000000
6/23/20,0.0000050,0.0000000,0.0000000,0.0000060,0.0000030,0.0000010,0.0000020,0.0000040,0.0000000,0.0000030,0.0000030,0.0000040,0.0000000,0.0000000,0.0000030,0.0000010,0.0000010,0.0000010,0.0000020,0.0000040,0.0000000,0.0000030,0.0000020,0.0000010,0.0000020,0.0000040,0.0000010,0.0000000,0.0000040,0.0000010,0.0000030,0.0000060,0.0000030,0.0000030,0.0000020,0.0000010,0.0000000,0.0000010,0.0000010,0.0000000,0.0000030,0.0000070,0.0000030,0.0000020,0.0000020,0.0000010,0.0000020,0.0000000,0.0000030,0.0000010,0.0000020,0.0000010,0.0000000
6/24/20,0.0000060,0.0000000,0.0000000,0.0000100,0.0000010,0.0000020,0.0000000,0.0000030,0.0000020,0.0000060,0.0000020,0.0000000,0.0000000,0.0000000,0.0000050,0.0000010,0.0000000,0.0000000,0.0000000,0.0000040,0.0000010,0.0000030,0.0000070,0.0000010,0.0000010,0.0000070,0.0000020,0.0000000,0.0000010,0.0000010,0.0000030,0.0000060,0.0000020,0.0000010,0.0000030,0.0000000,0.0000000,0.0000010,0.0000000,0.0000010,0.0000040,0.0000050,0.0000020,0.0000010,0.0000020,0.0000020,0.0000000,0.0000000,0.0000020,0.0000000,0.0000000,0.0000010,0.0000000
6/25/20,0.0000010,0.0000000,0.0000000,0.0000040,0.0000000,0.0000020,0.0000000,0.0000030,0.0000000,0.0000030,0.0000020,0.0000040,0.0000000,0.0000010,0.0000030,0.0000020,0.0000020,0.0000000,0.0000020,0.0000030,0.0000000,0.0000030,0.0000040,0.0000020,0.0000020,0.0000020,0.0000000,0.0000000,0.0000020,0.0000000,0.0000070,-0.0000080,0.0000020,0.0000020,0.0000010,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000030,0.0000010,0.0000020,0.0000030,0.0000020,0.0000020,0.0000000,0.0000000,0.0000020,0.0000010,0.0000000,0.0000010,0.0000000
6/26/20,0.0000020,0.0000030,0.0000000,0.0000060,0.0000030,0.0000020,0.0000010,0.0000030,0.0000020,0.0000040,0.0000020,0.0000020,0.0000000,0.0000000,0.0000030,0.0000020,0.0000030,0.0000010,0.0000020,0.0000060,0.0000000,0.0000020,0.0000070,0.0000000,0.0000010,0.0000020,0.0000010,0.0000010,0.0000030,0.0000010,0.0000060,0.0000050,0.0000020,0.0000010,0.0000010,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000020,0.0000010,0.0000000,0.0000010,0.0000010,0.0000020,0.0000010,0.0000000,0.0000030,0.0000010,0.0000000,0.0000010,0.0000000
6/27/20,0.0000020,0.0000000,0.0000000,0.0000060,0.0000030,0.0000010,0.0000000,0.0000010,0.0000010,0.0000030,0.0000010,0.0000010,0.0000010,0.0000010,0.0000020,0.0000020,0.0000000,0.0000010,0.0000000,0.0000000,0.0000010,0.0000020,0.0000040,0.0000020,0.0000010,0.0000040,0.0000010,0.0000000,0.0000010,0.0000010,0.0000010,0.0000040,0.0000010,0.0000010,0.0000000,0.0000000,0.0000000,0.0000010,0.0000020,0.0000000,0.0000020,0.0000050,0.0000030,0.0000030,0.0000010,0.0000020,0.0000000,0.0000000,0.0000030,0.0000010,0.0000010,0.0000010,0.0000000
6/28/20,0.0000000,0.0000000,0.0000000,0.0000020,0.0000020,0.0000010,0.0000000,0.0000010,0.0000020,0.0000030,0.0000010,0.0000000,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000000,0.0000010,0.0000020,0.0000000,0.0000020,0.0000030,0.0000000,0.0000010,0.0000010,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000030,0.0000000,0.0000010,0.0000000,0.0000010,0.0000000,0.0000010,0.0000000,0.0000000,0.0000000,0.0000060,0.0000010,0.0000000,0.0000000,0.0000010,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000010,0.0000000
6/29/20,0.0000020,0.0000000,0.0000000,0.0000010,0.0000000,0.0000010,0.0000010,0.0000010,0.0000010,0.0000010,0.0000010,0.0000010,0.0000000,0.0000000,0.0000010,0.0000010,0.0000020,0.0000010,0.0000000,0.0000000,0.0000010,0.0000010,0.0000050,0.0000000,0.0000020,0.0000070,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000020,0.0000000,0.0000020,0.0000000,0.0000000,0.0000000,0.0000010,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000000,0.0000010,0.0000020,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000000,0.0000000
6/30/20,0.0000040,0.0000000,0.0000000,0.0000060,0.0000020,0.0000020,0.0000020,0.0000010,0.0000010,0.0000000,0.0000030,0.0000020,0.0000000,0.0000010,0.0000020,0.0000010,0.0000020,0.0000000,0.0000010,0.0000050,0.0000000,0.0000020,-0.0000060,0.0000030,0.0000010,0.0000050,0.0000000,0.0000000,0.0000030,0.0000010,0.0000030,0.0000050,0.0000020,-0.0000020,0.0000020,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000030,0.0000050,0.0000040,0.0000000,0.0000020,0.0000010,0.0000010,0.0000000,0.0000030,0.0000010,0.0000000,0.0000000,0.0000000
7/1/20,0.0000040,0.0000000,0.0000000,0.0000110,0.0000020,0.0000020,0.0000010,0.0000010,0.0000010,0.0000030,0.0000020,0.0000020,0.0000000,0.0000000,0.0000020,0.0000020,0.0000000,0.0000010,0.0000020,0.0000040,0.0000000,0.0000020,0.0000040,0.0000010,0.0000010,0.0000030,0.0000020,0.0000000,0.0000010,0.0000010,0.0000010,0.0000050,0.0000010,0.0000010,0.0000020,0.0000010,0.0000000,0.0000010,0.0000010,0.0000000,0.0000030,0.0000010,0.0000050,0.0000020,0.0000010,0.0000020,0.0000000,0.0000000,0.0000030,0.0000010,0.0000000,0.0000010,0.0000000
7/2/20,0.0000030,0.0000000,0.0000000,0.0000050,0.0000010,0.0000020,0.0000010,0.0000010,0.0000010,0.0000010,0.0000030,0.0000020,0.0000000,0.0000000,0.0000030,0.0000010,0.0000010,0.0000010,0.0000020,0.0000040,0.0000000,0.0000010,0.0000070,0.0000010,0.0000020,0.0000030,0.0000020,0.0000000,0.0000030,0.0000050,0.0000010,0.0000030,0.0000010,0.0000010,0.0000010,0.0000000,0.0000000,0.0000010,0.0000020,0.0000000,0.0000020,0.0000030,0.0000030,0.0000050,0.0000020,0.0000020,0.0000010,0.0000000,0.0000040,0.0000010,0.0000000,0.0000010,0.0000000
7/3/20,0.0000040,0.0000010,0.0000000,0.0000050,0.0000010,0.0000010,0.0000000,0.0000030,0.0000000,0.0000010,0.0000030,0.0000010,0.0000010,0.0000010,0.0000010,0.0000020,0.0000010,0.0000010,0.0000010,0.0000050,0.0000000,0.0000020,0.0000020,0.0000000,0.0000010,0.0000040,0.0000000,0.0000010,0.0000010,0.0000010,0.0000010,0.0000060,0.0000040,0.0000040,0.0000010,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000030,0.0000030,0.0000020,0.0000000,0.0000020,0.0000030,0.0000020,0.0000000,0.0000030,0.0000010,0.0000000,0.0000010,0.0000000
7/4/20,0.0000000,0.0000010,0.0000000,0.0000030,0.0000020,0.0000010,0.0000000,0.0000000,0.0000010,0.0000030,0.0000010,0.0000000,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000000,0.0000000,0.0000000,0.0000010,0.0000020,0.0000030,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000000,0.0000010,0.0000020,0.0000030,0.0000010,0.0000010,0.0000000,0.0000000,0.0000000,0.0000010,0.0000000,0.0000010,0.0000000,0.0000020,0.0000040,0.0000000,0.0000010,0.0000020,0.0000000,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000000
7/5/20,0.0000000,0.0000000,0.0000000,0.0000010,0.0000000,0.0000010,0.0000000,0.0000000,0.0000020,0.0000030,0.0000010,0.0000000,0.0000000,0.0000000,0.0000000,0.0000020,0.0000000,0.0000000,0.0000000,0.0000020,0.0000010,0.0000010,0.0000020,0.0000000,0.0000010,0.0000010,0.0000000,0.0000000,0.0000000,0.0000010,0.0000010,0.0000020,0.0000000,0.0000020,0.0000000,0.0000000,0.0000000,0.0000010,0.0000000,0.0000000,0.0000000,0.0000020,0.0000010,0.0000000,0.0000010,0.0000020,0.0000010,0.0000000,0.0000000,0.0000010,0.0000000,0.0000000,0.0000000
7/6/20,0.0000000,0.0000000,0.0000000,0.0000010,0.0000020,0.0000020,-0.0000020,0.0000010,0.0000010,0.0000030,0.0000020,0.0000020,0.0000000,0.0000010,0.0000000,0.0000020,0.0000010,0.0000000,0.0000020,0.0000020,0.0000000,0.0000000,0.0000020,0.0000000,0.0000010,0.0000010,0.0000000,0.0000000,-0.0000010,0.0000010,0.0000010,0.0000020,0.0000010,0.0000010,0.0000010,0.0000000,0.0000000,0.0000010,0.0000000,0.0000000,0.0000000,0.0000040,0.0000010,0.0000000,0.0000010,0.0000020,0.0000020,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000000
7/7/20,0.0000050,0.0000010,0.0000000,0.0000130,0.0000030,0.0000030,0.0000010,0.0000000,0.0000010,0.0000000,0.0000030,0.0000020,0.0000000,0.0000000,0.0000190,0.0000010,0.0000030,0.0000010,0.0000020,0.0000050,0.0000010,0.0000030,0.0000020,0.0000030,0.0000010,0.0000150,0.0000020,0.0000000,-0.0000010,0.0000040,0.0000010,0.0000060,0.0000020,0.0000010,0.0000010,0.0000050,0.0000000,0.0000010,0.0000010,0.0000010,0.0000020,0.0000020,0.0000040,0.0000010,0.0000020,0.0000040,0.0000010,0.0000000,0.0000030,0.0000010,0.0000000,0.0000000,0.0000020
7/8/20,0.0000050,0.0000000,0.0000000,0.0000050,0.0000010,0.0000030,0.0000010,0.0000010,0.0000010,0.0000040,0.0000020,0.0000020,0.0000000,0.0000020,0.0000030,0.0000010,0.0000010,0.0000000,0.0000010,0.0000040,0.0000000,0.0000010,0.0000040,0.0000010,0.0000020,0.0000100,0.0000000,0.0000000,0.0000000,0.0000020,0.0000010,0.0000060,0.0000040,0.0000010,0.0000020,0.0000010,0.0000000,0.0000010,0.0000010,0.0000010,0.0000020,0.0000000,0.0000070,0.0000000,0.0000030,0.0000040,0.0000020,0.0000000,0.0000030,0.0000010,0.0000000,0.0000010,0.0000000
7/9/20,0.0000020,0.0000000,0.0000000,0.0000100,0.0000010,0.0000040,0.0000000,0.0000010,0.0000000,0.0000060,0.0000060,0.0000010,0.0000000,0.0000010,0.0000020,0.0000020,0.0000020,0.0000010,0.0000010,0.0000030,0.0000010,0.0000020,0.0000040,0.0000010,0.0000010,0.0000050,0.0000010,0.0000020,0.0000010,0.0000060,0.0000010,0.0000130,0.0000030,0.0000010,0.0000010,0.0000000,0.0000000,0.0000020,0.0000010,0.0000010,0.0000030,0.0000000,0.0000040,0.0000030,0.0000040,0.0000050,0.0000010,0.0000000,0.0000040,0.0000020,0.0000000,0.0000010,0.0000000
7/10/20,0.0000070,0.0000000,0.0000000,0.0000060,0.0000010,0.0000030,0.0000030,0.0000000,0.0000010,0.0000000,0.0000040,0.0000030,0.0000000,0.0000010,0.0000010,0.0000010,0.0000010,0.0000000,0.0000020,0.0000050,0.0000000,0.0000020,0.0000040,0.0000010,0.0000010,0.0000040,0.0000020,0.0000030,0.0000010,0.0000030,0.0000020,0.0000030,0.0000030,0.0000020,0.0000020,0.0000000,0.0000000,0.0000010,0.0000020,0.0000000,0.0000020,0.0000030,0.0000050,0.0000070,0.0000020,0.0000030,0.0000010,0.0000000,0.0000020,0.0000010,0.0000000,0.0000010,0.0000000
7/11/20,0.0000020,0.0000000,0.0000000,0.0000090,0.0000020,0.0000020,0.0000000,0.0000000,0.0000010,0.0000000,0.0000040,0.0000030,0.0000000,0.0000010,0.0000020,0.0000020,0.0000020,0.0000010,0.0000000,0.0000050,0.0000010,0.0000010,0.0000020,0.0000030,0.0000010,0.0000050,0.0000010,0.0000010,-0.0000010,0.0000040,0.0000010,0.0000050,0.0000020,0.0000010,0.0000020,0.0000030,0.0000000,0.0000020,0.0000010,0.0000000,0.0000010,0.0000030,0.0000040,0.0000020,0.0000020,0.0000030,0.0000020,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000000
7/12/20,0.0000010,0.0000000,0.0000000,0.0000120,0.0000010,0.0000010,0.0000000,0.0000000,0.0000030,0.0000000,0.0000020,0.0000010,0.0000000,0.0000000,0.0000010,0.0000020,0.0000010,0.0000010,0.0000010,0.0000030,0.0000010,0.0000010,0.0000020,0.0000000,0.0000010,0.0000060,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000000,0.0000000,0.0000010,0.0000000,0.0000000,0.0000010,0.0000030,0.0000020,0.0000000,0.0000000,0.0000040,0.0000010,0.0000000,0.0000000,0.0000010,0.0000000,0.0000000,0.0000000
7/13/20,0.0000010,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000000,0.0000060,0.0000020,0.0000000,0.0000020,0.0000020,0.0000020,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000010,0.0000020,0.0000000,0.0000010,0.0000010,0.0000010,0.0000000,0.0000000,0.0000020,0.0000030,0.0000020,0.0000000,0.0000000,0.0000040,0.0000010,0.0000010,0.0000010,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000010,0.0000010,0.0000020,0.0000000,0.0000010,0.0000030,0.0000000,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000000
7/14/20,0.0000080,0.0000000,0.0000000,0.0000130,0.0000030,0.0000040,0.0000020,0.0000000,0.0000000,0.0000000,0.0000060,0.0000030,0.0000000,0.0000010,0.0000020,0.0000010,0.0000010,0.0000000,0.0000010,0.0000050,0.0000000,0.0000010,0.0000010,0.0000010,0.0000010,0.0000070,0.0000010,0.0000020,-0.0000010,0.0000060,0.0000010,0.0000020,0.0000010,0.0000010,0.0000040,0.0000010,0.0000000,0.0000010,0.0000010,0.0000020,0.0000020,0.0000010,0.0000040,0.0000000,0.0000030,0.0000040,0.0000030,0.0000000,0.0000010,0.0000020,0.0000000,0.0000000,0.0000020
7/15/20,0.0000100,0.0000000,0.0000000,0.0000130,0.0000010,0.0000030,0.0000010,0.0000020,0.0000000,0.0000040,0.0000050,0.0000030,0.0000000,0.0000040,0.0000010,0.0000020,0.0000060,0.0000020,0.0000020,0.0000030,0.0000000,0.0000010,0.0000040,0.0000000,0.0000020,0.0000060,0.0000010,0.0000000,0.0000030,0.0000020,0.0000010,0.0000060,0.0000030,0.0000010,0.0000020,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000020,0.0000000,0.0000010,0.0000020,0.0000020,0.0000060,0.0000020,0.0000000,0.0000020,0.0000000,0.0000010,0.0000010,0.0000000
7/16/20,0.0000040,0.0000000,0.0000000,0.0000080,0.0000020,0.0000030,0.0000000,0.0000030,0.0000000,0.0000040,0.0000070,0.0000010,0.0000000,0.0000020,0.0000020,0.0000010,0.0000010,0.0000000,0.0000010,0.0000050,0.0000000,0.0000010,0.0000020,0.0000020,0.0000010,0.0000060,0.0000000,0.0000010,0.0000040,0.0000030,0.0000010,0.0000030,0.0000020,0.0000000,0.0000020,0.0000010,0.0000000,0.0000020,0.0000020,0.0000000,0.0000020,0.0000010,0.0000140,0.0000050,0.0000020,0.0000060,0.0000000,0.0000000,0.0000020,0.0000010,0.0000010,0.0000010,0.0000030
7/17/20,0.0000070,0.0000000,0.0000000,0.0000130,0.0000040,0.0000030,0.0000010,0.0000020,0.0000000,0.0000040,0.0000060,0.0000030,0.0000010,0.0000020,0.0000010,0.0000010,0.0000010,0.0000000,0.0000020,0.0000050,0.0000010,0.0000020,0.0000030,0.0000010,0.0000010,0.0000080,0.0000010,0.0000020,0.0000010,0.0000040,0.0000000,0.0000020,0.0000010,0.0000010,0.0000020,0.0000010,0.0000000,0.0000010,0.0000020,0.0000010,0.0000020,0.0000020,0.0000050,0.0000010,0.0000030,0.0000060,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000010,0.0000000
7/18/20,0.0000040,0.0000010,0.0000000,0.0000200,0.0000010,0.0000020,0.0000000,0.0000000,0.0000020,0.0000010,0.0000040,0.0000030,0.0000010,0.0000010,0.0000010,0.0000010,0.0000010,0.0000010,0.0000020,0.0000000,0.0000010,0.0000010,0.0000020,0.0000010,0.0000010,0.0000050,0.0000020,0.0000000,0.0000000,0.0000030,0.0000010,0.0000020,0.0000020,0.0000010,0.0000020,0.0000000,0.0000000,0.0000020,0.0000020,0.0000010,0.0000010,0.0000040,0.0000080,0.0000000,0.0000030,0.0000050,0.0000020,0.0000000,0.0000010,0.0000010,0.0000000,0.0000010,0.0000000
7/19/20,0.0000000,0.0000000,0.0000000,0.0000040,0.0000000,0.0000010,0.0000000,0.0000000,0.0000030,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000000,0.0000010,0.0000010,0.0000000,0.0000010,0.0000070,0.0000000,0.0000010,0.0000020,0.0000000,0.0000010,0.0000030,0.0000000,0.0000000,0.0000000,0.0000000,0.0000010,0.0000010,0.0000010,0.0000010,0.0000000,0.0000030,0.0000000,0.0000020,0.0000000,0.0000010,0.0000010,0.0000020,0.0000040,0.0000020,0.0000010,0.0000040,0.0000000,0.0000000,0.0000000,0.0000010,0.0000000,0.0000010,0.0000020
7/20/20,0.0000010,0.0000000,0.0000000,0.0000030,0.0000020,0.0000010,0.0000010,0.0000030,0.0000000,0.0000010,0.0000040,0.0000000,0.0000000,0.0000020,0.0000000,0.0000020,0.0000020,0.0000010,0.0000000,0.0000070,0.0000000,0.0000010,0.0000000,0.0000010,0.0000010,0.0000010,0.0000000,0.0000020,0.0000060,0.0000000,0.0000000,0.0000010,0.0000030,0.0000010,0.0000020,0.0000010,0.0000000,0.0000020,0.0000000,0.0000000,0.0000000,0.0000020,0.0000020,0.0000000,0.0000010,0.0000050,0.0000010,0.0000000,0.0000000,0.0000010,0.0000000,0.0000020,-0.0000020
7/21/20,0.0000020,0.0000000,0.0000000,0.0000180,0.0000040,0.0000030,0.0000010,0.0000000,0.0000020,0.0000010,0.0000060,0.0000070,0.0000000,0.0000020,0.0000020,0.0000010,0.0000030,0.0000010,0.0000010,0.0000080,0.0000010,0.0000030,0.0000020,0.0000010,0.0000010,0.0000100,0.0000020,0.0000010,-0.0000020,0.0000090,0.0000010,0.0000020,0.0000050,0.0000010,0.0000030,0.0000010,0.0000000,0.0000010,0.0000020,0.0000020,0.0000020,0.0000010,0.0000110,0.0000000,0.0000040,0.0000050,0.0000010,0.0000000,0.0000020,0.0000020,0.0000010,0.0000010,0.0000020
7/22/20,0.0000120,0.0000010,0.0000000,0.0000080,0.0000020,0.0000040,0.0000010,0.0000000,0.0000020,0.0000000,0.0000060,0.0000080,0.0000010,0.0000050,0.0000020,0.0000020,0.0000030,0.0000020,0.0000010,0.0000130,0.0000000,0.0000000,0.0000030,0.0000010,0.0000010,0.0000110,0.0000020,0.0000020,0.0000010,0.0000090,0.0000010,-0.0000030,0.0000010,0.0000020,0.0000030,0.0000030,0.0000000,0.0000020,0.0000030,0.0000000,0.0000020,0.0000010,0.0000120,0.0000010,0.0000020,0.0000090,0.0000030,0.0000000,0.0000000,0.0000010,0.0000000,0.0000020,0.0000000
