,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
4/26/20,0.000002,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000017,0.000013,0.000018,0.000001,0.000001,0.000001,0.000000,0.000005,0.000005,0.000002,0.000000,0.000001,0.000005,0.000002,0.000006,0.000025,0.000017,0.000005,0.000002,0.000003,0.000000,0.000003,0.000000,0.000005,0.000006,0.000003,0.000021,0.000002,0.000001,0.000000,0.000004,0.000000,0.000001,0.000002,0.000013,0.000002,0.000001,0.000001,0.000001,0.000000,0.000000,0.000001,0.000003,0.000001,0.000002,0.000000
4/27/20,0.000002,0.000000,0.000000,0.000000,0.000000,0.000001,0.000003,0.000025,0.000013,0.000010,0.000001,0.000007,0.000001,0.000000,0.000004,0.000006,0.000003,0.000002,0.000001,0.000002,0.000001,0.000006,0.000015,0.000009,0.000002,0.000001,0.000003,0.000000,0.000000,0.000000,0.000000,0.000016,0.000000,0.000023,0.000002,0.000003,0.000000,0.000004,0.000001,0.000000,0.000006,0.000009,0.000001,0.000000,0.000000,0.000001,0.000000,0.000002,0.000001,0.000001,0.000000,0.000002,0.000000
4/28/20,0.000003,0.000000,0.000000,0.000000,0.000002,0.000002,0.000005,0.000021,0.000011,0.000007,0.000004,0.000004,0.000000,0.000002,0.000011,0.000005,0.000003,0.000000,0.000003,0.000013,0.000000,0.000012,0.000022,0.000017,0.000003,0.000003,0.000002,0.000001,0.000000,0.000004,0.000000,0.000049,0.000003,0.000017,0.000002,0.000000,0.000000,0.000005,0.000003,0.000002,0.000013,0.000021,0.000003,0.000000,0.000001,0.000001,0.000000,0.000000,0.000004,0.000001,0.000002,0.000003,0.000000
4/29/20,0.000003,0.000000,0.000000,0.000005,0.000000,0.000002,0.000005,0.000023,0.000012,0.000021,0.000002,0.000006,0.000000,0.000000,0.000007,0.000007,0.000004,0.000002,0.000002,0.000009,0.000001,0.000010,0.000037,0.000010,0.000003,0.000004,0.000002,0.000001,0.000000,0.000004,0.000000,0.000039,0.000003,0.000022,0.000002,0.000000,0.000000,0.000004,0.000002,0.000000,0.000025,0.000017,0.000008,0.000002,0.000001,0.000001,0.000001,0.000000,0.000004,0.000001,0.000000,0.000002,0.000000
4/30/20,0.000003,0.000000,0.000000,0.000002,0.000001,0.000002,0.000002,0.000025,0.000006,0.000027,0.000002,0.000003,0.000000,0.000000,0.000011,0.000007,0.000004,0.000000,0.000001,0.000013,0.000001,0.000010,0.000023,0.000012,0.000004,0.000004,0.000003,0.000000,0.000007,0.000004,0.000009,0.000054,0.000005,0.000019,0.000002,0.000000,0.000000,0.000003,0.000002,0.000000,0.000008,0.000023,0.000003,0.000005,0.000001,0.000002,0.000000,0.000003,0.000004,0.000001,0.000002,0.000001,0.000000
5/1/20,0.000003,0.000000,0.000000,0.000001,0.000001,0.000003,0.000008,0.000023,0.000012,0.000010,0.000002,0.000003,0.000000,0.000002,0.000008,0.000005,0.000003,0.000002,0.000001,0.000014,0.000001,-0.000010,0.000022,0.000008,0.000005,0.000007,0.000002,0.000000,0.000002,0.000001,0.000007,0.000038,0.000004,0.000019,0.000001,0.000005,0.000000,0.000004,0.000002,0.000000,0.000013,0.000013,0.000002,0.000005,0.000001,0.000001,0.000000,0.000002,0.000003,0.000002,0.000003,0.000002,0.000000
5/2/20,0.000000,0.000000,0.000000,0.000000,0.000003,0.000001,0.000002,0.000027,0.000012,0.000013,0.000002,0.000001,0.000000,0.000001,0.000008,0.000007,0.000002,0.000001,0.000000,0.000005,0.000001,0.000028,0.000019,0.000016,0.000004,0.000003,0.000002,0.000000,0.000000,0.000003,0.000002,0.000026,0.000003,0.000015,0.000001,0.000001,0.000000,0.000004,0.000002,0.000001,0.000005,0.000023,0.000002,0.000000,0.000001,0.000001,0.000001,0.000002,0.000004,0.000002,0.000001,0.000001,0.000000
5/3/20,0.000000,0.000000,0.000000,0.000004,0.000001,0.000001,0.000002,0.000000,0.000012,0.000016,0.000001,0.000001,0.000001,0.000000,0.000005,0.000005,0.000003,0.000001,0.000001,0.000004,0.000001,0.000005,0.000023,0.000003,0.000004,0.000004,0.000002,0.000000,0.000003,0.000001,0.000001,0.000017,0.000006,0.000015,0.000000,0.000001,0.000000,0.000004,0.000000,0.000000,0.000002,0.000020,0.000002,0.000000,0.000000,0.000001,0.000000,0.000003,0.000005,0.000002,0.000000,0.000002,0.000000
5/4/20,0.000002,0.000000,0.000000,0.000000,0.000001,0.000002,0.000002,0.000034,0.000010,0.000010,0.000001,0.000006,0.000000,0.000000,0.000003,0.000006,0.000001,0.000004,0.000002,0.000011,0.000000,0.000006,0.000012,0.000009,0.000002,0.000002,0.000002,0.000000,0.000000,0.000002,0.000000,0.000007,0.000002,0.000017,0.000001,0.000000,0.000000,0.000002,0.000000,0.000000,0.000010,0.000017,0.000002,0.000000,0.000001,0.000001,0.000000,-0.000002,0.000003,0.000001,0.000000,0.000001,0.000000
5/5/20,0.000003,0.000000,0.000000,0.000005,0.000001,0.000003,0.000009,0.000022,0.000011,0.000009,0.000003,0.000005,0.000000,0.000001,0.000014,0.000006,0.000006,0.000002,0.000003,0.000011,0.000003,0.000012,0.000018,0.000005,0.000005,0.000011,0.000004,0.000000,0.000000,0.000002,0.000004,0.000039,0.000003,0.000014,0.000003,0.000000,0.000000,0.000003,0.000002,0.000001,0.000025,0.000015,0.000003,0.000003,0.000001,0.000001,0.000002,0.000000,0.000003,0.000002,0.000000,0.000002,0.000000
5/6/20,0.000006,0.000001,0.000000,0.000004,0.000001,0.000002,0.000003,0.000024,0.000003,0.000018,0.000003,0.000003,0.000000,0.000001,0.000011,0.000007,0.000004,0.000001,0.000002,0.000011,0.000001,0.000008,0.000030,0.000007,0.000005,0.000011,0.000002,0.000000,0.000000,0.000006,0.000000,0.000036,0.000003,0.000030,0.000002,0.000008,0.000000,0.000004,0.000002,0.000000,0.000013,0.000020,0.000002,0.000006,0.000002,0.000001,0.000001,0.000000,0.000003,0.000002,0.000001,0.000001,0.000000
5/7/20,0.000005,0.000000,0.000000,0.000003,0.000000,0.000002,0.000004,0.000022,0.000016,0.000011,0.000003,0.000003,0.000000,0.000001,0.000011,0.000005,0.000004,0.000000,0.000002,0.000009,0.000000,0.000011,0.000019,0.000009,0.000004,0.000007,0.000004,0.000000,0.000007,0.000003,0.000016,0.000031,0.000001,0.000011,0.000002,0.000000,0.000000,0.000003,0.000002,0.000001,0.000019,0.000020,0.000002,0.000002,0.000000,0.000001,0.000001,0.000002,0.000004,0.000002,0.000001,0.000001,0.000000
5/8/20,0.000003,0.000000,0.000000,0.000009,0.000000,0.000002,0.000003,0.000022,0.000013,0.000027,0.000003,0.000004,0.000000,0.000000,0.000010,0.000004,0.000004,0.000001,0.000001,0.000004,0.000001,0.000009,0.000022,0.000006,0.000005,0.000004,0.000003,0.000000,-0.000001,-0.000001,0.000005,0.000020,0.000004,0.000016,0.000002,0.000003,0.000000,0.000003,0.000002,0.000001,0.000010,0.000021,0.000001,0.000000,0.000001,0.000001,0.000000,0.000000,0.000005,0.000002,0.000001,0.000003,0.000000
5/9/20,0.000001,0.000000,0.000000,0.000002,0.000000,0.000002,0.000001,0.000016,0.000004,0.000010,0.000002,0.000000,0.000000,0.000000,0.000009,0.000005,0.000003,0.000002,0.000001,0.000009,0.000001,0.000009,0.000020,0.000014,0.000004,0.000004,0.000002,0.000000,0.000000,0.000006,0.000007,0.000019,0.000005,0.000012,0.000002,0.000003,0.000000,0.000003,0.000001,0.000001,0.000005,0.000014,0.000002,0.000003,0.000000,0.000001,0.000002,0.000000,0.000002,0.000001,0.000000,0.000001,0.000000
5/10/20,0.000001,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000010,0.000011,0.000017,0.000000,0.000000,0.000000,0.000000,0.000004,0.000005,0.000004,0.000000,0.000000,0.000004,0.000000,0.000005,0.000020,0.000003,0.000004,0.000003,0.000002,0.000000,0.000000,-0.000001,0.000001,0.000018,0.000004,0.000009,0.000001,0.000000,0.000000,0.000003,0.000001,0.000000,0.000003,0.000013,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000001,0.000002,0.000001,0.000002,0.000000
5/11/20,0.000002,0.000000,0.000000,0.000001,0.000001,0.000002,0.000003,0.000011,0.000012,0.000007,0.000001,0.000004,0.000000,0.000002,0.000004,0.000006,0.000002,0.000002,0.000002,0.000005,0.000001,0.000006,0.000019,0.000003,0.000002,0.000002,0.000003,0.000000,0.000004,0.000001,0.000000,0.000010,0.000004,0.000010,0.000001,0.000001,0.000000,0.000002,0.000001,0.000001,0.000002,0.000014,0.000003,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000001,0.000000
5/12/20,0.000007,0.000000,0.000000,0.000003,0.000000,0.000003,0.000004,0.000009,0.000011,0.000011,0.000002,0.000005,0.000000,-0.000001,0.000011,0.000006,0.000006,0.000001,0.000002,0.000008,0.000000,0.000012,0.000005,0.000009,0.000004,0.000007,0.000002,0.000000,0.000001,0.000003,0.000007,0.000023,0.000005,0.000011,0.000002,0.000003,0.000000,0.000003,0.000001,0.000000,0.000006,0.000021,0.000002,0.000006,0.000002,0.000001,0.000002,0.000000,0.000005,0.000002,0.000002,0.000002,0.000000
5/13/20,0.000003,0.000000,0.000000,0.000005,0.000001,0.000002,0.000009,0.000024,0.000016,0.000020,0.000002,0.000002,0.000000,0.000000,0.000015,0.000004,0.000005,0.000001,0.000000,0.000007,0.000001,0.000009,0.000025,0.000004,0.000004,0.000003,0.000003,0.000000,0.000002,0.000003,0.000006,0.000022,0.000006,0.000010,0.000002,0.000003,0.000000,0.000003,0.000000,0.000001,0.000014,0.000012,0.000001,0.000000,0.000001,0.000001,0.000001,0.000000,0.000004,0.000001,0.000000,0.000001,0.000000
5/14/20,0.000005,0.000000,0.000000,0.000004,0.000000,0.000003,0.000004,0.000026,0.000012,0.000011,0.000002,0.000003,0.000000,0.000002,0.000011,0.000007,0.000004,0.000000,0.000002,0.000008,0.000002,0.000009,0.000024,0.000007,0.000006,0.000005,0.000002,0.000000,0.000000,0.000001,0.000001,0.000027,0.000005,0.000008,0.000002,0.000000,0.000000,0.000002,0.000002,0.000001,0.000014,0.000014,0.000002,0.000005,0.000002,0.000002,0.000000,0.000000,0.000003,0.000001,0.000001,0.000002,0.000000
5/15/20,0.000002,0.000000,0.000000,0.000004,0.000000,0.000002,0.000011,0.000019,0.000011,0.000014,0.000002,0.000004,0.000000,0.000000,0.000010,0.000005,0.000006,0.000001,0.000001,0.000007,0.000000,0.000007,0.000016,0.000004,0.000004,0.000004,0.000002,0.000000,0.000005,0.000003,0.000006,0.000023,0.000005,0.000014,0.000002,0.000003,0.000000,0.000004,0.000000,0.000000,0.000010,0.000013,0.000002,0.000001,0.000000,0.000002,0.000001,0.000000,0.000003,0.000002,0.000002,0.000001,0.000000
5/16/20,0.000000,0.000000,0.000000,0.000004,0.000000,0.000002,0.000007,0.000015,0.000010,0.000010,0.000002,0.000001,0.000000,0.000001,0.000006,0.000004,0.000003,0.000001,0.000000,0.000007,0.000001,0.000008,0.000016,0.000006,0.000003,0.000006,0.000002,0.000000,0.000005,0.000001,0.000009,0.000013,0.000003,0.000009,0.000001,0.000000,0.000000,0.000003,0.000001,0.000000,0.000005,0.000014,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000003,0.000001,0.000000,0.000001,0.000000
5/17/20,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000004,0.000019,0.000010,0.000011,0.000000,0.000001,0.000000,0.000000,0.000004,0.000004,0.000002,0.000000,0.000000,0.000003,0.000000,0.000006,0.000013,0.000001,0.000004,0.000004,0.000001,0.000000,0.000000,0.000001,0.000001,0.000012,0.000003,0.000007,0.000001,0.000001,0.000000,0.000003,0.000000,0.000000,0.000001,0.000009,0.000001,0.000000,0.000000,0.000001,0.000001,0.000002,0.000001,0.000001,0.000002,0.000001,0.000002
5/18/20,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000002,0.000012,0.000007,0.000013,0.000001,0.000004,0.000000,0.000001,0.000004,0.000006,0.000001,0.000001,0.000003,0.000015,0.000001,0.000005,0.000009,0.000002,0.000002,0.000002,0.000002,0.000000,0.000000,0.000003,0.000000,0.000009,0.000002,0.000025,0.000001,0.000001,0.000000,0.000003,0.000000,0.000000,0.000001,0.000017,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000003
5/19/20,0.000003,0.000000,0.000000,0.000002,0.000001,0.000003,0.000006,0.000006,0.000011,0.000011,0.000003,0.000002,0.000000,0.000000,0.000011,0.000004,0.000004,0.000000,0.000004,0.000004,0.000001,0.000010,0.000011,0.000010,0.000003,0.000009,0.000002,0.000000,0.000000,0.000000,0.000000,0.000017,0.000003,0.000010,0.000000,0.000001,0.000000,0.000003,0.000001,0.000000,0.000009,0.000010,0.000002,0.000002,0.000001,0.000001,0.000002,0.000000,0.000003,0.000001,0.000000,0.000001,0.000000
5/20/20,0.000004,0.000000,0.000000,0.000006,0.000002,0.000002,0.000007,0.000016,0.000009,0.000010,0.000002,0.000002,0.000000,0.000002,0.000012,0.000005,0.000008,0.000001,0.000002,0.000006,0.000000,0.000007,0.000019,0.000005,0.000005,0.000005,0.000002,0.000000,0.000008,0.000006,0.000013,0.000019,0.000003,0.000003,0.000003,0.000005,0.000000,0.000002,0.000002,0.000001,0.000011,0.000021,0.000002,0.000000,0.000000,0.000002,0.000001,0.000000,0.000004,0.000001,0.000001,0.000002,0.000002
5/21/20,0.000001,0.000000,0.000000,0.000002,0.000001,0.000002,0.000002,0.000015,0.000005,0.000007,0.000002,0.000007,0.000000,0.000000,0.000006,0.000006,0.000005,0.000001,0.000002,0.000005,0.000000,0.000006,0.000012,0.000007,0.000006,0.000003,0.000001,0.000000,0.000000,0.000002,0.000007,0.000012,0.000005,0.000004,0.000001,0.000003,0.000000,0.000003,0.000001,0.000000,0.000008,0.000019,0.000002,0.000002,0.000001,0.000001,0.000001,0.000000,0.000003,0.000001,0.000001,0.000002,0.000002
5/22/20,0.000002,0.000000,0.000000,0.000002,0.000001,0.000002,0.000002,0.000015,0.000005,0.000009,0.000002,0.000003,0.000000,0.000001,0.000009,0.000003,0.000004,0.000000,0.000001,0.000008,0.000001,0.000008,0.000012,0.000003,0.000006,0.000005,0.000001,0.000000,0.000005,0.000001,0.000004,0.000016,0.000004,0.000004,0.000004,0.000001,0.000000,0.000003,0.000001,0.000000,0.000011,0.000010,0.000001,0.000002,0.000000,0.000000,0.000000,0.000000,0.000004,0.000001,0.000001,0.000002,0.000000
5/23/20,0.000002,0.000000,0.000000,0.000004,0.000001,0.000002,0.000001,0.000011,0.000006,0.000013,0.000002,0.000001,0.000000,0.000000,0.000006,0.000004,0.000007,0.000000,0.000000,0.000000,0.000001,0.000006,0.000011,0.000007,0.000002,0.000007,0.000001,0.000000,0.000000,0.000000,0.000003,0.000011,0.000003,0.000008,0.000000,0.000000,0.000000,0.000004,0.000001,0.000000,0.000008,0.000012,0.000001,0.000000,0.000002,0.000000,0.000001,0.000000,0.000003,0.000001,0.000000,0.000002,0.000000
5/24/20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000005,0.000008,0.000007,0.000000,0.000000,0.000000,0.000000,0.000005,0.000002,0.000003,0.000000,0.000000,0.000005,0.000001,0.000006,0.000010,0.000001,0.000003,0.000003,0.000000,0.000000,0.000000,-0.000002,0.000001,0.000007,0.000004,0.000005,0.000001,0.000001,0.000000,0.000002,0.000000,0.000000,0.000002,0.000008,0.000002,0.000000,0.000001,0.000002,0.000000,0.000000,0.000001,0.000001,0.000000,0.000001,0.000000
5/25/20,0.000003,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000014,0.000006,0.000011,0.000001,0.000002,0.000000,0.000000,0.000002,0.000003,0.000000,0.000001,0.000000,0.000000,0.000000,0.000004,0.000006,0.000001,0.000002,0.000003,0.000001,0.000000,0.000000,0.000005,0.000001,0.000002,0.000001,0.000006,0.000001,0.000001,0.000000,0.000002,0.000001,0.000000,0.000001,0.000009,0.000001,0.000000,0.000000,0.000001,0.000000,0.000000,0.000004,0.000001,0.000000,0.000002,0.000000
5/26/20,0.000003,0.000000,0.000000,0.000000,0.000001,0.000001,0.000003,0.000008,0.000010,0.000000,0.000000,0.000005,0.000000,0.000000,0.000003,0.000003,0.000007,0.000001,0.000001,0.000002,0.000001,0.000005,0.000008,0.000003,0.000003,0.000006,0.000001,0.000001,0.000000,0.000000,0.000003,0.000006,0.000002,0.000001,0.000001,0.000000,0.000000,0.000002,0.000001,0.000000,0.000001,0.000014,0.000001,0.000000,0.000001,0.000001,0.000001,0.000000,0.000003,0.000001,0.000000,0.000003,0.000002
5/27/20,0.000001,0.000000,0.000000,0.000003,0.000000,0.000002,0.000007,0.000010,0.000010,0.000007,0.000003,0.000003,0.000000,0.000001,0.000013,0.000002,0.000006,0.000001,0.000001,0.000005,0.000001,0.000010,0.000011,0.000007,0.000006,0.000006,-0.000001,0.000000,0.000003,0.000003,0.000007,0.000017,0.000002,0.000009,0.000004,0.000003,0.000000,0.000002,0.000001,0.000000,0.000007,0.000009,0.000004,0.000005,0.000001,0.000001,0.000001,0.000000,0.000005,0.000001,0.000001,0.000002,0.000002
5/28/20,0.000002,0.000000,0.000000,0.000004,0.000002,0.000002,0.000005,0.000006,0.000008,0.000011,0.000002,0.000004,0.000000,0.000001,0.000008,0.000003,0.000003,0.000000,0.000002,0.000004,0.000002,0.000006,0.000013,0.000004,0.000006,0.000008,0.000002,0.000000,0.000005,0.000001,0.000007,0.000008,0.000003,0.000001,0.000003,0.000001,0.000000,0.000002,0.000001,0.000001,0.000008,0.000008,0.000001,0.000000,0.000000,0.000001,0.000000,0.000002,0.000007,0.000001,0.000000,0.000003,0.000002
5/29/20,0.000004,0.000000,0.000000,0.000004,0.000002,0.000002,0.000003,0.000012,0.000007,0.000010,0.000002,0.000001,0.000000,0.000000,0.000007,0.000003,0.000006,0.000000,0.000002,0.000006,0.000001,0.000006,0.000011,0.000003,0.000005,0.000006,0.000001,0.000000,0.000001,0.000000,0.000004,0.000014,0.000004,0.000005,0.000004,0.000003,0.000000,0.000002,0.000001,0.000000,0.000007,0.000011,0.000003,0.000006,0.000001,0.000001,0.000000,0.000000,0.000002,0.000001,0.000000,0.000002,0.000000
5/30/20,0.000002,0.000000,0.000000,0.000002,0.000000,0.000002,0.000001,0.000012,0.000004,0.000003,0.000002,0.000002,0.000000,0.000000,0.000005,0.000003,0.000002,0.000000,0.000003,0.000004,0.000003,0.000007,0.000007,0.000006,0.000005,0.000004,0.000003,0.000000,0.000003,0.000004,0.000000,0.000012,0.000003,0.000004,0.000001,0.000001,0.000000,0.000002,0.000001,0.000000,0.000006,0.000011,0.000001,0.000003,0.000000,0.000002,0.000002,0.000000,0.000001,0.000000,0.000001,0.000002,0.000002
5/31/20,0.000002,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000009,0.000003,0.000006,0.000000,0.000005,0.000000,0.000000,0.000005,0.000003,0.000001,0.000000,0.000000,0.000001,0.000000,0.000004,0.000011,0.000003,0.000002,0.000004,0.000000,0.000000,0.000000,0.000000,0.000005,0.000008,0.000002,0.000003,0.000001,0.000001,0.000000,0.000003,0.000000,0.000000,0.000001,0.000003,0.000001,0.000000,0.000000,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000001,0.000000
6/1/20,0.000003,0.000000,0.000000,0.000002,0.000000,0.000001,0.000002,0.000007,0.000003,0.000003,0.000000,0.000004,0.000000,0.000000,0.000002,0.000003,0.000006,0.000001,0.000002,0.000002,0.000000,0.000003,0.000027,0.000003,0.000002,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000006,0.000001,0.000000,0.000000,0.000003,0.000000,0.000000,0.000001,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000001,0.000001,0.000001,0.000002
6/2/20,0.000001,0.000000,0.000000,0.000003,0.000001,0.000002,0.000003,0.000001,0.000001,0.000003,0.000003,0.000001,0.000000,0.000001,0.000009,0.000003,0.000002,0.000002,0.000001,0.000007,0.000004,0.000007,0.000007,0.000004,0.000004,0.000009,0.000002,0.000000,0.000000,0.000000,0.000008,0.000006,0.000002,0.000004,0.000001,0.000005,0.000000,0.000002,0.000001,0.000001,0.000008,0.000009,0.000000,0.000000,0.000002,0.000001,0.000000,0.000000,0.000002,0.000001,0.000001,0.000001,0.000000
6/3/20,0.000000,0.000000,0.000000,0.000005,0.000002,0.000002,0.000003,0.000005,0.000004,0.000004,0.000002,0.000002,0.000000,0.000000,0.000008,0.000004,0.000004,0.000001,0.000002,0.000008,0.000001,0.000007,0.000010,0.000002,0.000003,0.000005,0.000001,0.000000,0.000000,0.000005,0.000007,0.000012,0.000004,0.000003,0.000004,0.000001,0.000000,0.000002,0.000001,0.000000,0.000006,0.000010,0.000003,0.000000,0.000001,0.000001,0.000001,0.000000,0.000002,0.000001,0.000000,0.000001,0.000000
6/4/20,0.000000,0.000000,0.000000,0.000002,0.000003,0.000002,0.000003,0.000005,0.000012,0.000003,0.000002,0.000002,0.000000,0.000000,0.000009,0.000003,0.000003,0.000000,0.000002,0.000003,0.000000,0.000004,0.000007,0.000003,0.000005,0.000004,0.000000,0.000000,0.000009,0.000000,0.000006,0.000011,0.000004,0.000006,0.000001,0.000000,0.000000,0.000002,0.000001,0.000000,0.000006,0.000011,0.000001,0.000002,0.000002,0.000001,0.000000,0.000000,0.000002,0.000001,0.000001,0.000001,0.000000
6/5/20,0.000005,0.000000,0.000000,0.000002,0.000000,0.000002,0.000002,0.000009,0.000004,0.000006,0.000002,0.000002,0.000000,0.000000,0.000005,0.000003,0.000003,0.000002,0.000002,0.000006,0.000002,0.000006,0.000005,0.000007,0.000006,0.000003,0.000001,0.000001,0.000000,0.000002,0.000004,0.000009,0.000002,0.000001,0.000001,0.000007,0.000000,0.000001,0.000000,0.000000,0.000005,0.000010,0.000003,0.000000,0.000001,0.000001,0.000001,0.000000,0.000001,0.000001,0.000003,0.000002,0.000000
6/6/20,0.000003,0.000000,0.000000,0.000004,0.000001,0.000002,0.000001,0.000005,0.000000,0.000006,0.000001,0.000000,0.000000,0.000000,0.000005,0.000001,0.000002,0.000000,0.000001,0.000003,0.000000,0.000006,0.000008,0.000001,0.000004,0.000003,0.000001,0.000000,0.000000,0.000000,0.000004,0.000007,0.000002,0.000001,0.000001,0.000001,0.000000,0.000002,0.000001,0.000000,0.000003,0.000006,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000001,0.000000
6/7/20,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,0.000000,0.000004,0.000003,0.000009,0.000001,0.000000,0.000000,0.000000,0.000003,0.000002,0.000002,0.000000,0.000000,0.000002,0.000001,0.000001,0.000004,0.000001,0.000003,0.000002,0.000000,0.000000,0.000000,0.000000,0.000002,0.000008,0.000002,0.000004,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000001,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000001,0.000000
6/8/20,0.000005,0.000000,0.000000,0.000000,0.000000,0.000001,0.000003,0.000004,0.000003,0.000003,0.000001,0.000003,0.000000,0.000000,0.000002,0.000003,0.000004,0.000001,0.000000,0.000002,0.000000,0.000004,0.000005,0.000002,0.000002,0.000007,0.000001,0.000000,0.000001,0.000001,0.000000,0.000004,0.000002,0.000003,0.000001,0.000000,0.000000,0.000001,0.000000,0.000000,0.000001,0.000004,0.000002,0.000000,0.000000,0.000001,0.000001,0.000000,0.000001,0.000001,0.000000,0.000001,0.000000
6/9/20,0.000002,0.000001,0.000000,0.000003,0.000002,0.000002,0.000002,0.000004,0.000004,0.000006,0.000002,0.000007,0.000000,0.000001,0.000007,0.000004,0.000003,0.000000,0.000001,0.000003,0.000001,0.000006,0.000008,0.000001,0.000004,0.000003,0.000001,0.000000,0.000001,0.000001,0.000000,0.000010,0.000002,0.000002,0.000003,0.000000,0.000000,0.000001,0.000002,0.000001,0.000004,0.000001,0.000002,0.000003,0.000002,0.000001,0.000001,0.000000,0.000002,0.000001,0.000000,0.000001,0.000000
6/10/20,0.000003,0.000000,0.000000,0.000003,0.000001,0.000003,0.000003,0.000006,0.000002,0.000006,0.000002,0.000004,0.000000,0.000000,0.000006,0.000003,0.000002,0.000001,0.000002,0.000002,0.000000,0.000005,0.000007,0.000000,0.000007,0.000007,0.000000,0.000000,0.000001,0.000001,0.000011,0.000009,0.000003,0.000003,0.000002,0.000001,0.000000,0.000001,0.000001,0.000000,0.000004,0.000004,0.000001,0.000001,0.000000,0.000001,0.000000,0.000000,0.000002,0.000000,0.000001,0.000002,0.000002
6/11/20,0.000002,0.000000,0.000000,0.000005,0.000002,0.000002,0.000002,0.000007,0.000002,0.000004,0.000002,0.000004,0.000000,0.000000,0.000007,0.000002,0.000003,0.000001,0.000002,0.000004,0.000000,0.000005,0.000006,0.000003,0.000002,0.000000,0.000000,0.000000,0.000011,0.000003,0.000005,0.000008,0.000005,0.000001,0.000002,0.000001,0.000000,0.000001,0.000001,0.000000,0.000004,0.000006,0.000003,0.000005,0.000001,0.000001,0.000001,0.000000,0.000001,0.000002,0.000001,0.000001,0.000000
6/12/20,0.000003,0.000001,0.000000,0.000003,0.000002,0.000001,0.000000,0.000004,0.000002,0.000006,0.000001,0.000004,0.000000,0.000001,0.000006,0.000002,0.000001,0.000000,0.000001,0.000002,0.000000,0.000004,0.000007,0.000001,0.000004,0.000004,0.000002,0.000000,0.000002,0.000001,0.000005,0.000006,0.000000,0.000008,0.000001,0.000000,0.000000,0.000002,0.000001,0.000000,0.000004,0.000002,0.000001,0.000001,0.000004,0.000001,0.000002,0.000000,0.000002,0.000001,0.000001,0.000001,0.000000
6/13/20,0.000001,0.000000,0.000000,0.000005,0.000000,0.000003,0.000003,0.000008,0.000003,0.000007,0.000002,0.000003,0.000000,0.000000,0.000002,0.000002,0.000002,0.000001,0.000000,0.000002,0.000000,0.000004,0.000006,0.000002,0.000002,0.000003,0.000001,0.000000,0.000000,0.000000,0.000002,0.000015,0.000005,0.000001,0.000001,0.000000,0.000000,0.000002,0.000000,0.000000,0.000004,0.000003,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000001,0.000000
6/14/20,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000004,0.000001,0.000006,0.000000,0.000000,0.000000,0.000000,0.000001,0.000003,0.000001,0.000000,0.000000,0.000002,0.000000,0.000002,0.000007,0.000000,0.000003,0.000001,0.000000,0.000001,0.000000,0.000000,0.000001,0.000004,0.000002,0.000001,0.000000,0.000000,0.000000,0.000002,0.000000,0.000001,0.000001,0.000003,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
