,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
9/17/20,9,0,0,38,9,104,4,1,0,2,147,55,4,5,25,15,2,0,11,17,0,6,15,12,9,24,17,2,3,12,0,3,4,27,31,5,0,23,6,0,11,0,26,1,13,88,0,0,36,6,4,6,-1
9/18/20,27,1,0,42,7,72,3,4,0,0,139,62,13,4,23,12,14,10,8,29,0,8,9,-1,8,12,28,3,0,18,0,4,5,15,27,2,0,25,9,0,26,2,19,2,32,111,0,0,29,8,3,4,0
9/19/20,9,0,0,16,8,131,4,0,1,0,62,63,0,3,25,10,1,0,7,0,1,7,26,15,13,17,15,10,0,4,0,3,6,-4,28,8,0,7,4,4,21,4,11,5,20,91,3,0,41,5,11,5,0
9/20/20,0,0,0,10,0,-4,1,0,0,1,9,3,0,2,14,7,0,0,3,26,0,3,15,0,2,1,1,1,0,3,0,3,2,6,8,0,0,13,3,1,21,4,11,2,2,43,0,0,25,8,3,11,0
9/21/20,2,0,0,1,16,38,4,3,1,1,21,2,0,4,7,11,19,5,1,9,1,4,7,12,4,0,12,3,10,0,0,2,2,72,4,1,0,16,2,3,23,2,13,0,15,51,1,0,6,6,1,4,0
9/22/20,18,0,0,20,12,131,7,1,2,0,99,69,0,4,29,15,9,13,7,11,0,12,11,16,10,36,29,3,9,15,0,7,3,104,39,3,0,18,14,3,18,1,31,0,28,104,2,0,39,11,5,4,0
9/23/20,31,0,0,27,20,110,5,1,2,0,202,96,2,3,22,17,5,7,5,19,0,7,19,16,6,24,71,2,1,10,0,6,3,1,30,7,0,22,8,6,35,0,19,0,16,123,1,0,29,6,2,13,1
9/24/20,18,1,0,34,17,91,3,2,2,0,177,47,2,3,30,13,5,0,13,16,0,7,15,6,3,4,13,0,0,8,0,9,2,5,40,8,0,18,11,1,17,1,17,8,35,138,0,0,24,6,6,11,0
9/25/20,-15,6,0,28,20,136,1,2,1,2,120,58,3,1,33,13,9,14,12,21,0,8,11,8,6,20,40,5,6,9,0,6,6,14,53,8,0,24,12,3,11,1,18,6,40,102,4,0,23,7,7,9,0
9/26/20,10,0,0,35,19,60,6,0,3,1,107,40,4,2,25,24,2,0,5,0,0,8,18,17,10,17,63,1,1,9,1,6,5,3,31,8,0,12,11,0,18,1,26,2,22,103,0,0,8,4,2,9,0
9/27/20,0,4,0,1,23,22,1,0,0,0,10,32,1,0,13,12,2,0,3,21,0,10,13,0,4,8,-1,2,1,3,0,3,0,7,1,4,0,17,2,1,3,0,3,0,3,42,5,0,15,7,2,13,0
9/28/20,0,0,0,1,21,25,3,2,2,0,5,15,0,0,13,20,8,9,5,15,0,3,11,7,7,2,4,1,2,0,0,1,3,9,4,3,0,19,1,4,2,2,11,0,12,63,0,0,13,7,3,9,0
9/29/20,16,0,0,8,21,151,2,2,3,2,106,33,2,4,23,19,17,8,8,10,1,8,8,21,5,36,9,3,6,8,0,10,2,8,49,5,0,21,11,8,13,1,22,5,31,87,4,0,15,5,8,11,0
9/30/20,23,0,0,18,19,123,5,3,1,1,174,27,2,5,35,13,17,27,4,21,0,3,33,11,17,12,3,3,0,7,0,5,2,14,38,7,0,18,13,4,27,1,19,0,34,109,2,0,21,7,5,12,0
10/1/20,8,2,0,24,15,89,3,3,2,1,127,42,3,3,24,18,8,0,17,8,0,0,24,19,13,10,5,1,15,3,2,18,5,8,47,10,0,20,4,1,15,2,22,13,47,114,0,0,20,10,4,13,3
10/2/20,2,0,0,19,7,80,3,2,4,1,110,43,3,2,52,18,11,20,6,26,0,1,10,8,10,20,72,5,0,6,1,-9,5,38,29,8,0,11,9,3,19,2,9,1,14,99,15,0,22,7,2,19,0
10/3/20,8,1,0,12,16,62,3,0,2,0,74,27,11,6,31,24,4,1,8,0,1,7,17,14,14,12,18,0,4,11,0,4,3,3,21,7,0,15,7,8,18,2,33,11,45,70,2,0,20,6,2,9,0
10/4/20,0,0,0,1,18,23,8,0,1,2,43,29,3,2,17,15,6,0,4,32,0,1,3,0,7,2,9,1,4,3,1,1,2,14,5,3,0,13,0,1,15,2,11,0,17,30,2,0,3,4,1,10,0
10/5/20,1,0,0,1,22,27,1,4,2,0,41,30,1,5,14,13,11,7,5,9,0,3,20,15,3,0,2,3,2,0,0,2,2,13,3,3,0,16,4,0,12,4,3,0,20,116,4,0,3,8,3,12,0
10/6/20,21,0,0,6,22,69,12,4,0,0,55,37,3,5,31,15,15,0,4,6,0,6,8,22,4,14,21,2,4,6,3,9,0,7,33,3,0,23,11,9,16,0,15,0,24,91,6,0,15,11,3,13,0
10/7/20,21,1,0,20,13,92,4,1,3,0,137,30,3,8,42,18,6,17,5,12,0,6,19,8,14,24,29,1,0,7,0,5,2,12,23,24,0,26,9,2,23,2,31,10,21,120,8,0,12,5,5,25,0
10/8/20,36,1,0,10,21,78,10,5,2,3,164,35,1,3,32,23,14,24,11,5,0,6,8,24,6,23,30,4,7,13,2,9,3,8,29,6,0,27,10,11,21,4,12,14,63,106,5,0,25,7,1,17,1
10/9/20,16,0,0,3,27,74,8,3,2,0,118,54,2,3,32,25,21,24,8,26,1,11,12,7,14,6,125,9,0,8,2,3,3,30,25,11,0,17,6,3,21,3,16,5,27,96,4,0,16,7,6,24,0
10/10/20,11,0,0,13,22,85,9,0,1,2,0,45,2,1,30,17,5,2,7,0,0,5,10,19,10,16,27,3,5,2,5,7,5,5,18,15,0,25,4,2,33,2,21,9,26,78,5,0,10,3,5,24,0
10/11/20,0,0,0,0,17,15,1,0,4,1,178,23,1,0,9,21,3,1,3,20,0,4,17,0,10,5,1,1,0,2,1,3,4,3,5,1,0,17,3,0,6,6,1,0,9,31,7,0,4,3,-2,28,0
10/12/20,1,0,0,0,17,10,3,2,1,0,48,13,0,3,13,23,19,13,3,14,0,4,13,6,3,0,0,2,3,3,0,1,4,13,3,8,0,28,6,0,18,5,7,2,7,32,5,0,3,12,3,20,0
10/13/20,0,0,0,8,25,64,37,1,1,0,119,25,4,2,30,29,10,12,14,10,0,9,13,30,7,14,0,5,5,10,0,7,3,8,43,12,0,22,15,6,14,7,17,0,23,89,0,0,11,4,2,26,3
10/14/20,41,4,0,5,23,90,7,4,1,1,64,16,10,4,47,20,14,39,7,16,0,10,17,13,29,25,105,8,3,17,2,9,3,10,40,8,0,19,13,3,29,2,17,3,31,104,5,0,9,9,3,24,0
10/15/20,50,0,0,17,11,82,2,3,4,0,141,22,1,1,53,35,11,0,20,12,1,6,25,34,19,12,-68,5,5,7,5,6,1,23,18,5,0,25,11,3,23,2,14,13,36,94,2,0,7,4,2,29,0
10/16/20,30,1,0,17,20,89,10,2,1,3,94,64,1,6,52,42,8,21,4,20,1,4,30,15,13,8,18,5,12,9,2,5,6,9,36,18,0,26,11,6,22,2,8,3,7,95,8,0,20,5,3,36,0
10/17/20,2,1,0,18,19,41,4,0,3,0,87,51,1,6,27,24,4,0,12,0,1,4,21,23,5,11,103,4,0,0,1,2,1,14,19,11,0,34,8,2,9,2,22,8,32,70,3,0,14,6,3,30,0
10/18/20,0,0,0,3,20,23,0,0,2,0,50,31,1,-1,22,30,4,0,6,23,0,1,14,0,17,0,14,2,1,3,0,7,5,13,5,5,0,27,9,1,23,2,13,8,6,30,3,0,11,10,1,38,0
10/19/20,1,0,0,3,10,8,4,12,4,0,54,19,0,3,22,20,16,13,8,16,0,4,16,23,5,0,8,0,6,2,2,3,1,16,5,4,0,29,2,7,10,1,11,0,13,24,3,0,24,10,0,39,0
10/20/20,16,0,0,7,14,72,2,5,3,1,84,17,2,4,41,36,28,24,16,6,0,9,5,20,7,31,26,11,11,15,0,13,7,7,53,4,0,26,18,6,41,4,35,7,30,74,5,0,28,6,9,33,4
10/21/20,23,1,0,17,23,85,12,8,2,0,105,30,14,11,68,33,18,57,21,12,0,8,22,35,35,21,27,23,11,5,1,18,8,8,40,10,0,37,19,2,28,3,12,3,18,93,6,0,30,11,3,39,0
10/22/20,15,0,0,5,21,94,4,2,4,0,57,25,3,7,42,36,7,-1,17,15,0,12,30,46,20,8,16,3,11,4,1,18,3,23,50,9,0,34,11,0,28,3,47,14,41,17,6,0,9,11,6,41,7
10/23/20,16,0,0,6,10,54,13,8,4,0,73,37,3,9,41,29,28,23,16,21,0,8,20,20,13,7,32,4,4,2,1,10,7,11,32,9,0,34,13,14,32,3,22,9,65,116,4,0,15,7,4,46,0
10/24/20,7,0,0,4,15,39,7,0,4,0,77,42,3,10,63,25,5,0,8,0,0,13,9,38,14,17,109,12,4,5,2,8,5,9,30,8,0,33,11,4,28,1,16,10,24,137,1,0,39,11,0,42,0
10/25/20,0,0,0,5,15,17,5,0,7,0,12,1,0,1,24,30,1,0,3,17,0,5,25,0,21,0,12,3,1,5,0,4,2,8,13,8,0,40,4,0,11,2,9,9,31,47,4,0,1,8,1,42,0
10/26/20,0,0,0,1,21,28,3,12,1,0,20,18,0,7,17,42,22,1,3,17,0,3,17,30,4,8,-4,6,7,1,2,7,9,8,13,5,0,30,2,2,12,3,21,0,32,38,2,0,2,9,1,34,9
10/27/20,26,2,0,16,24,76,10,6,0,2,56,17,3,5,46,40,23,7,18,18,0,9,7,33,15,20,39,2,17,7,0,14,4,16,41,15,0,40,22,9,24,5,19,0,44,84,4,0,19,10,8,46,0
10/28/20,19,1,0,14,18,64,13,9,4,0,66,32,-2,14,51,35,11,24,14,18,0,7,36,21,19,19,29,20,8,10,3,18,11,10,34,12,0,42,13,7,23,3,34,9,34,106,10,0,16,12,4,51,0
10/29/20,3,6,0,13,19,32,19,5,8,1,77,47,2,16,56,39,14,1,19,18,0,12,27,47,32,8,7,12,9,3,4,8,3,19,38,11,0,40,20,2,36,4,13,19,22,117,10,0,20,4,7,43,10
10/30/20,18,4,0,16,6,52,10,7,2,1,72,32,1,11,49,49,9,21,15,11,0,10,24,12,19,18,51,27,9,8,0,7,13,29,49,13,0,41,20,2,29,5,7,12,78,108,3,0,7,11,8,44,0
10/31/20,35,1,0,45,25,58,7,0,4,0,41,24,3,3,46,35,2,0,9,0,1,10,16,34,20,6,94,11,6,0,1,11,11,6,46,12,0,37,11,14,26,3,39,10,12,74,3,0,11,14,6,40,0
11/1/20,6,3,0,0,33,23,3,0,3,0,28,2,0,1,35,40,17,0,4,7,0,5,22,0,18,14,1,1,2,4,0,4,8,23,5,7,0,52,8,2,3,4,1,12,0,52,10,0,1,8,1,24,0
11/2/20,0,1,0,3,27,25,4,11,2,1,45,18,0,2,18,43,23,17,3,8,1,3,10,17,9,0,5,10,2,3,0,3,10,11,7,9,0,49,9,1,10,6,10,1,26,42,0,0,3,5,1,41,10
11/3/20,14,0,0,38,18,52,19,8,4,0,56,480,0,15,68,43,24,11,11,17,0,7,12,45,15,36,34,13,4,23,0,14,9,10,67,15,0,53,21,9,30,1,22,8,75,105,6,0,8,10,10,37,-4
11/4/20,19,0,0,39,23,52,22,10,1,0,32,43,0,17,55,52,21,30,11,24,2,10,27,21,31,13,24,5,9,7,1,20,14,20,50,12,0,53,17,4,37,4,17,14,24,140,5,0,11,12,3,25,12
11/5/20,20,0,0,28,11,65,20,11,2,3,39,56,0,7,97,40,13,0,20,20,0,10,23,51,25,8,18,3,5,10,2,12,23,64,41,29,0,56,21,5,45,4,7,22,31,128,7,0,11,12,8,25,0
11/6/20,23,0,0,22,19,61,23,15,2,2,53,30,0,8,84,57,14,79,10,21,0,12,21,47,36,14,24,12,27,21,2,13,6,15,34,17,0,52,16,6,39,5,13,28,32,131,17,0,-6,14,7,37,0
11/7/20,33,0,0,38,12,35,13,0,3,2,86,39,1,4,91,49,14,0,17,0,1,7,23,65,34,14,21,26,2,5,1,9,16,13,23,15,0,71,0,13,37,1,10,13,49,103,9,1,22,5,14,20,9
11/8/20,2,0,0,17,17,16,5,0,1,0,21,1,1,3,50,60,3,0,4,20,1,11,20,0,31,10,3,11,0,1,0,4,14,20,2,11,0,61,9,1,4,6,21,13,5,46,1,0,3,11,1,22,0
11/9/20,0,0,0,0,23,55,14,27,2,1,58,29,0,12,25,44,27,15,11,12,1,9,14,63,19,0,0,1,7,1,0,11,12,20,8,5,0,77,6,4,3,4,5,1,15,54,2,0,6,10,26,25,0
11/10/20,36,8,0,28,4,37,19,9,3,2,69,53,1,16,82,60,26,0,14,10,3,12,21,86,23,37,138,5,20,7,0,21,14,16,45,30,0,73,7,3,72,6,21,3,62,121,11,0,13,14,16,18,13
11/11/20,81,4,0,36,14,32,16,9,2,0,52,76,0,19,153,59,29,34,14,0,2,16,38,42,58,17,24,10,1,18,3,15,14,23,38,12,0,60,19,5,57,9,14,27,89,139,6,0,15,7,7,8,0
11/12/20,12,0,0,12,18,31,25,10,2,0,72,75,0,16,48,43,19,0,18,39,1,12,20,49,39,17,23,0,25,3,3,19,18,14,8,11,0,79,11,4,49,5,8,0,27,275,9,0,17,13,2,0,0
11/13/20,18,1,0,17,4,76,36,11,3,0,73,24,0,3,45,46,26,41,25,24,3,12,23,123,46,5,21,5,19,13,3,27,22,19,14,10,0,71,12,7,28,2,17,1,64,29,14,0,27,11,10,62,0
11/14/20,15,1,0,43,11,37,21,0,1,1,44,51,0,7,197,51,13,0,11,0,1,20,28,68,35,21,15,37,4,15,1,26,10,17,36,19,0,63,23,6,43,10,9,53,25,130,9,0,14,16,9,56,17
11/15/20,2,0,0,2,24,12,21,0,3,2,29,1,0,0,74,69,4,0,3,11,2,9,36,0,31,3,3,6,0,1,0,18,7,22,50,10,0,77,12,2,39,8,2,23,16,90,8,0,1,12,8,12,0
11/16/20,1,0,0,0,42,41,32,22,4,0,41,10,0,4,42,63,34,10,3,7,0,7,11,55,12,2,15,2,18,8,1,14,21,23,8,7,0,69,10,4,25,6,31,0,30,47,5,0,6,15,3,13,0
11/17/20,52,2,0,10,20,55,30,12,3,0,85,41,0,35,113,82,41,0,33,17,1,26,20,80,26,36,64,21,19,27,2,38,28,96,38,32,0,79,6,13,34,5,13,0,72,116,9,0,29,12,13,103,11
11/18/20,46,0,0,53,30,86,43,13,3,5,87,57,1,14,151,74,38,60,15,28,4,16,47,62,67,20,22,18,10,3,2,37,26,31,46,16,0,98,26,10,117,7,26,30,53,178,8,1,25,13,14,58,0
11/19/20,72,1,0,19,22,101,79,21,3,2,79,37,0,23,180,77,25,0,30,15,1,21,28,144,72,18,32,0,28,6,2,34,12,28,38,10,0,107,18,20,110,5,19,31,80,210,16,1,36,12,11,85,21
11/20/20,32,0,0,43,24,99,15,23,2,2,79,40,1,10,147,72,32,84,20,34,2,26,34,57,68,23,38,6,43,29,1,23,23,38,43,23,0,121,15,4,107,7,30,36,74,172,17,1,16,16,16,81,0
11/21/20,6,1,0,30,16,64,42,0,2,1,41,37,7,2,157,69,32,0,21,0,1,17,19,101,51,15,17,33,8,29,1,34,25,44,26,16,0,123,21,7,100,10,43,36,9,153,14,1,26,22,19,52,0
11/22/20,0,1,0,7,20,18,19,0,4,0,61,19,2,2,99,77,11,1,4,27,2,19,24,0,40,19,4,3,4,6,4,15,33,24,29,6,0,130,10,1,43,12,9,42,55,91,6,0,0,17,4,7,0
11/23/20,2,0,0,0,30,58,4,43,6,2,94,17,0,17,61,86,20,46,5,24,1,14,19,65,24,0,8,11,25,6,0,11,17,27,5,6,0,110,15,6,28,12,5,0,35,55,4,0,4,19,5,8,26
11/24/20,13,13,0,51,18,100,50,10,4,1,72,6,0,8,150,81,48,0,17,39,12,33,20,154,38,53,184,16,0,24,1,47,28,23,35,37,0,126,15,21,80,12,25,2,71,194,11,1,37,14,15,114,0
11/25/20,60,0,0,9,20,104,46,45,2,4,97,76,2,21,178,80,42,47,26,27,1,37,53,76,75,16,38,22,16,24,1,67,23,26,64,4,0,140,16,20,142,7,4,28,94,195,26,0,29,17,13,71,13
11/26/20,40,2,0,44,11,39,51,0,3,0,0,39,2,0,156,91,37,0,0,0,0,29,0,0,0,18,33,6,32,22,0,39,18,56,0,10,0,110,0,0,105,12,0,0,53,181,0,0,21,19,17,72,0
11/27/20,0,0,0,20,0,65,20,35,5,0,109,44,3,14,90,84,11,26,36,41,0,22,31,187,101,6,1,-1,2,2,3,17,35,38,72,5,0,144,24,18,25,9,29,39,7,61,15,3,15,14,0,19,0
11/28/20,0,2,0,36,13,43,6,0,3,1,79,44,0,4,152,74,15,0,14,0,1,33,41,110,45,10,8,12,5,24,6,23,23,38,9,13,0,149,13,11,43,4,0,54,15,104,14,0,10,19,6,30,0
11/29/20,5,0,0,10,21,22,20,0,4,2,58,18,4,7,44,81,24,0,11,16,0,23,46,0,57,27,6,2,0,17,3,13,13,48,21,5,0,150,19,9,66,9,7,1,13,69,5,0,4,17,11,23,0
11/30/20,1,0,0,5,32,61,34,59,3,0,97,10,0,9,103,81,27,31,12,13,3,16,26,97,15,1,11,10,29,8,0,15,28,48,21,7,0,156,7,7,38,7,28,3,48,72,3,2,4,31,6,7,0
12/1/20,60,1,0,48,10,110,72,20,6,5,82,63,0,31,146,86,23,0,35,35,20,32,30,195,22,29,165,17,62,20,2,90,21,59,23,27,0,157,15,24,172,13,23,2,36,202,19,3,31,21,23,117,24
12/2/20,73,0,0,52,10,107,84,51,3,5,97,52,0,31,266,99,69,120,0,46,4,42,46,83,77,15,51,15,48,38,9,62,40,60,82,12,0,167,54,17,174,14,40,47,50,211,16,2,20,23,20,92,0
12/3/20,65,8,0,82,33,148,127,20,5,2,98,81,2,23,228,87,85,1,71,23,2,49,50,193,92,28,64,9,31,48,7,64,44,62,44,11,0,150,24,20,183,12,22,38,93,226,11,1,34,17,11,70,27
12/4/20,55,11,0,64,31,221,18,35,4,1,120,77,10,18,157,98,62,107,25,24,4,26,36,82,61,37,75,5,27,22,8,46,33,58,57,12,0,187,24,30,182,12,30,31,95,232,8,2,13,26,10,69,0
12/5/20,46,1,0,40,34,98,19,0,4,2,90,68,5,0,235,97,17,1,23,0,3,30,43,204,75,33,60,7,8,29,7,51,32,70,49,18,0,176,14,24,142,16,21,27,29,211,14,2,37,18,30,92,0
12/6/20,12,0,0,25,40,57,-1,0,7,2,93,13,1,3,99,88,35,0,10,36,0,26,51,0,64,12,8,2,11,14,5,15,11,61,27,6,0,178,22,6,70,15,49,19,38,80,0,0,3,16,9,18,0
12/7/20,3,3,0,0,53,101,2,78,5,4,105,45,0,20,100,94,6,70,10,23,0,19,31,101,21,0,5,6,31,4,2,15,7,80,17,9,0,177,15,12,65,24,13,0,66,58,10,2,8,22,3,21,23
12/8/20,50,0,0,23,39,209,14,18,3,0,96,22,0,19,168,106,1,1,20,45,12,51,41,203,22,56,141,21,35,40,0,90,0,90,45,0,0,191,11,35,203,21,6,1,100,170,23,4,52,10,29,81,0
12/9/20,43,4,0,108,34,201,267,43,13,3,84,48,4,29,229,102,0,85,16,32,7,46,90,81,82,24,40,8,23,25,4,116,67,68,56,58,0,187,23,30,198,15,27,36,62,269,23,1,21,7,31,88,10
12/10/20,49,5,0,73,34,173,120,42,6,4,129,54,2,33,232,106,0,0,28,40,0,50,43,194,89,42,74,10,35,50,14,66,23,87,53,23,0,194,35,13,235,26,15,30,69,197,21,3,54,11,20,67,0
12/11/20,52,3,0,91,55,215,87,36,4,1,123,56,1,15,222,110,469,131,22,43,4,52,48,65,94,41,7,24,14,45,6,54,43,98,38,21,0,182,27,15,214,20,46,33,87,232,9,4,35,6,17,57,22
12/12/20,16,18,0,77,36,123,25,0,7,4,71,44,2,18,165,95,15,0,24,0,7,36,50,230,67,56,51,11,22,41,10,70,24,88,44,22,0,189,35,12,194,19,12,33,73,183,13,2,39,2,28,58,0
12/13/20,0,0,0,35,34,70,87,0,13,2,81,1,3,6,107,89,1,1,15,51,0,17,42,0,85,19,7,2,8,19,3,19,44,118,27,0,0,180,22,5,125,30,54,16,62,95,17,0,2,0,2,15,0
12/14/20,0,0,0,1,45,92,11,81,6,1,137,28,0,19,116,107,60,37,17,27,2,25,39,94,18,5,4,0,45,9,1,24,21,76,32,5,0,184,8,6,66,15,12,0,79,47,7,1,3,0,10,13,0
12/15/20,22,3,0,64,26,335,116,22,7,4,79,56,0,20,132,92,67,0,15,50,6,64,55,206,21,48,224,8,20,47,0,97,28,124,26,13,0,185,14,52,247,16,5,2,74,210,15,4,56,0,34,56,7
12/16/20,74,2,0,108,58,344,71,40,13,0,122,68,4,17,190,92,14,138,23,38,2,64,70,93,92,42,63,10,10,56,21,131,43,108,98,25,0,211,42,49,318,19,44,39,53,266,19,5,38,101,27,85,0
12/17/20,56,2,0,147,38,320,70,46,6,5,101,66,2,28,208,113,100,8,54,31,9,49,45,213,83,26,51,13,5,20,4,77,54,128,86,9,0,208,16,21,216,17,43,1,177,246,30,0,45,75,32,68,23
12/18/20,42,0,0,142,27,289,33,29,7,3,96,38,1,16,221,107,0,90,28,30,5,39,52,67,65,34,29,5,17,35,9,44,25,129,60,21,0,209,17,21,218,15,29,28,115,330,14,2,45,-13,20,71,0
12/19/20,93,1,0,118,52,167,80,0,13,2,72,49,0,0,120,94,82,0,27,0,11,54,47,206,57,36,68,10,5,43,12,49,27,124,59,6,0,188,28,36,211,20,23,21,0,184,8,1,45,0,31,90,0
12/20/20,0,0,0,34,46,87,29,0,14,7,95,2,1,5,81,86,56,1,26,48,0,36,60,0,70,19,28,1,11,30,6,21,16,114,40,0,0,189,23,1,89,14,40,11,111,114,7,3,7,0,6,21,0
12/21/20,0,0,0,1,58,210,10,95,7,5,112,16,0,21,120,107,0,109,15,65,1,23,42,79,22,2,12,16,25,6,0,29,9,133,16,2,0,193,6,6,58,11,27,20,65,110,6,0,4,2,1,8,0
12/22/20,63,10,0,153,43,369,-9,27,7,2,74,64,0,12,144,79,64,0,28,51,10,48,45,189,24,79,213,14,10,38,0,103,23,158,51,5,0,199,22,35,318,18,14,0,133,178,12,1,51,25,42,128,22
12/23/20,135,3,0,54,38,338,93,33,9,7,120,56,3,11,171,92,15,42,26,68,8,49,83,73,75,43,105,19,40,46,21,140,40,150,69,5,0,155,43,21,257,10,52,8,111,258,23,5,55,31,23,74,0
12/24/20,89,2,0,115,30,302,88,55,9,5,121,63,0,25,118,73,71,12,0,46,6,59,76,0,79,23,45,2,7,45,13,78,29,149,0,17,0,141,45,12,255,17,15,41,51,288,8,3,31,22,34,66,0
12/25/20,4,0,0,115,32,82,36,0,11,0,0,49,0,0,194,80,5,2,0,0,2,32,0,0,0,6,9,0,-10,27,0,51,35,132,0,4,0,158,0,0,135,21,0,0,0,183,0,0,29,0,19,6,0
12/26/20,5,1,0,15,3,238,6,0,8,6,140,54,0,5,70,93,0,1,68,0,0,21,47,275,57,3,11,3,1,1,11,18,9,130,166,0,0,182,29,7,24,11,81,16,12,24,8,1,20,0,6,4,0
12/27/20,6,0,0,3,41,62,18,0,15,6,77,4,0,0,112,92,1,0,21,19,4,32,100,0,40,41,1,5,0,8,7,17,30,125,23,2,0,175,13,5,118,13,31,0,69,55,2,6,14,0,1,10,0
12/28/20,21,0,0,42,55,257,21,113,9,3,96,7,0,23,134,101,0,42,8,45,3,28,48,64,13,28,6,3,28,21,7,21,36,131,12,4,0,182,13,6,90,14,18,0,76,75,5,2,7,11,9,21,32
12/29/20,25,1,0,171,66,424,56,20,6,4,101,83,0,16,126,119,68,26,31,61,7,63,60,212,36,85,101,12,16,45,20,126,21,141,13,6,0,163,22,16,288,17,25,0,122,231,16,1,59,174,21,92,0
12/30/20,37,2,0,78,34,491,63,40,8,5,137,67,0,10,215,98,10,167,29,51,1,45,120,52,66,28,86,11,8,47,6,175,33,153,155,6,0,148,48,19,320,11,51,18,100,305,21,4,64,51,34,40,0
12/31/20,53,3,0,146,39,542,64,31,6,6,127,88,3,33,167,76,69,0,0,40,13,47,85,0,61,40,30,11,40,59,18,90,41,141,19,17,0,152,36,9,288,19,47,24,97,325,13,2,48,41,20,50,33
1/1/21,45,0,0,151,35,347,59,0,4,2,0,24,1,0,0,78,7,137,0,0,5,47,0,0,0,29,23,0,17,21,0,118,25,174,0,17,0,145,0,0,215,14,0,0,0,293,0,0,49,0,23,12,0
1/2/21,0,9,0,46,18,234,39,104,7,4,217,2,0,12,239,94,48,1,75,0,6,25,79,288,54,24,4,10,1,5,10,27,32,120,144,1,0,153,38,15,28,13,89,13,63,83,25,3,36,0,12,2,0
1/3/21,1,0,0,0,20,91,22,0,8,2,97,4,0,0,105,63,0,0,25,49,1,27,108,0,53,31,19,1,3,32,11,21,17,146,18,0,0,135,20,8,58,17,84,12,55,54,7,1,7,-2,3,5,0
1/4/21,5,3,0,3,51,382,10,69,5,3,103,7,0,11,90,110,46,18,26,48,2,33,61,85,13,13,2,3,10,26,1,17,23,178,31,2,0,164,5,6,101,18,15,0,143,74,4,4,8,23,20,8,0
1/5/21,8,0,0,253,36,499,47,24,8,4,98,101,0,12,150,65,7,95,23,50,8,55,63,217,18,91,215,30,10,29,11,157,20,146,55,17,0,135,19,44,199,13,14,0,99,238,7,5,59,59,46,97,26
1/6/21,108,2,0,127,65,543,59,38,9,5,129,93,10,17,173,83,61,35,34,46,3,50,102,59,76,38,35,10,11,60,24,141,47,166,80,5,0,154,62,8,358,19,84,6,112,310,18,3,35,64,39,69,0
1/7/21,86,3,0,297,25,519,52,57,10,2,164,65,0,29,206,75,5,1,37,47,13,41,73,206,44,0,72,23,16,44,11,123,39,204,137,7,0,119,39,10,262,11,79,25,113,380,29,3,49,29,37,42,25
1/8/21,111,0,0,197,40,544,36,37,4,1,185,84,4,6,167,63,59,122,13,105,41,43,76,40,48,88,37,11,14,55,19,110,30,165,115,11,0,141,31,7,207,13,34,12,126,630,22,1,37,65,36,52,0
1/9/21,108,1,0,98,44,563,52,0,12,4,138,143,5,5,102,68,3,0,20,0,6,30,89,232,43,45,42,5,4,56,16,98,22,190,97,1,0,132,35,28,252,14,63,14,86,185,9,0,69,-1,16,38,0
1/10/21,35,0,0,105,33,311,18,0,9,4,108,1,1,6,83,58,11,1,25,40,0,26,77,0,44,21,7,2,23,17,7,0,17,162,142,0,0,147,23,1,94,12,53,15,81,166,2,0,2,0,12,3,0
1/11/21,13,0,0,6,38,476,5,92,9,4,159,17,0,10,70,70,1,108,21,45,6,29,55,47,4,19,4,1,12,33,0,0,15,200,11,0,0,142,14,9,88,21,15,0,80,106,4,0,10,1,12,5,0
1/12/21,226,1,0,335,40,658,29,33,11,4,156,187,0,12,134,54,83,1,22,53,11,66,67,104,13,98,199,10,19,46,9,185,30,185,60,3,0,148,29,54,245,14,34,0,146,310,26,2,84,90,40,58,33
1/13/21,187,1,0,191,65,508,43,87,9,6,169,141,3,8,120,63,10,101,47,51,4,37,86,40,50,31,28,2,12,50,7,122,13,170,107,1,0,144,44,41,347,11,51,19,137,382,27,0,75,49,37,46,0
1/14/21,185,2,0,182,42,624,31,17,12,11,217,172,6,27,107,66,19,1,51,58,8,45,74,175,43,41,46,8,15,62,12,0,29,240,80,8,0,118,34,29,300,10,23,10,84,416,11,4,74,38,31,49,0
1/15/21,85,1,0,185,35,689,27,41,4,0,186,163,0,12,149,65,6,141,19,0,16,45,76,39,33,55,35,9,19,40,11,159,38,204,108,23,0,142,43,21,225,16,103,15,79,393,12,1,30,27,31,42,0
1/16/21,89,0,0,208,30,386,20,0,6,5,205,153,2,2,147,69,64,0,32,0,30,47,74,119,37,70,31,2,0,63,19,94,36,172,83,8,0,121,27,41,214,15,71,4,44,342,13,0,50,0,28,135,0
