,FIPS,Admin2,Province_State,3/31/21
2242,40057,Harmon,Oklahoma,307
2243,40059,Harper,Oklahoma,409
2244,40061,Haskell,Oklahoma,1240
2245,40063,Hughes,Oklahoma,1207
2246,40065,Jackson,Oklahoma,3027
2247,40067,Jefferson,Oklahoma,683
2248,40069,Johnston,Oklahoma,1358
2249,40071,Kay,Oklahoma,5244
2250,40073,Kingfisher,Oklahoma,2023
2251,40075,Kiowa,Oklahoma,805
2252,40077,Latimer,Oklahoma,828
2253,40079,Le Flore,Oklahoma,5509
2254,40081,Lincoln,Oklahoma,3161
2255,40083,Logan,Oklahoma,4122
2256,40085,Love,Oklahoma,1457
2257,40093,Major,Oklahoma,949
2258,40095,Marshall,Oklahoma,1978
2259,40097,Mayes,Oklahoma,4126
2260,40087,McClain,Oklahoma,5153
2261,40089,McCurtain,Oklahoma,3887
2262,40091,McIntosh,Oklahoma,1971
2263,40099,Murray,Oklahoma,1957
2264,40101,Muskogee,Oklahoma,9238
2265,40103,Noble,Oklahoma,1370
2266,40105,Nowata,Oklahoma,1126
2267,40107,Okfuskee,Oklahoma,1776
2268,40109,Oklahoma,Oklahoma,83647
2269,40111,Okmulgee,Oklahoma,3676
2270,40113,Osage,Oklahoma,4592
2271,40115,Ottawa,Oklahoma,3782
2272,80040,Out of OK,Oklahoma,0
2273,40117,Pawnee,Oklahoma,1752
2274,40119,Payne,Oklahoma,8571
2275,40121,Pittsburg,Oklahoma,4581
2276,40123,Pontotoc,Oklahoma,5037
2277,40125,Pottawatomie,Oklahoma,8140
2278,40127,Pushmataha,Oklahoma,1005
2279,40129,Roger Mills,Oklahoma,386
2280,40131,Rogers,Oklahoma,10199
2281,40133,Seminole,Oklahoma,2817
2282,40135,Sequoyah,Oklahoma,4051
2283,40137,Stephens,Oklahoma,4768
2284,40139,Texas,Oklahoma,3490
2285,40141,Tillman,Oklahoma,780
2286,40143,Tulsa,Oklahoma,72684
2287,90040,Unassigned,Oklahoma,1887
2288,40145,Wagoner,Oklahoma,7848
2289,40147,Washington,Oklahoma,5047
2290,40149,Washita,Oklahoma,1067
2291,40151,Woods,Oklahoma,1197
2292,40153,Woodward,Oklahoma,3129
2293,41001,Baker,Oregon,750
2294,41003,Benton,Oregon,2582
2295,41005,Clackamas,Oregon,14304
2296,41007,Clatsop,Oregon,838
2297,41009,Columbia,Oregon,1374
2298,41011,Coos,Oregon,1881
2299,41013,Crook,Oregon,811
2300,41015,Curry,Oregon,545
2301,41017,Deschutes,Oregon,6341
2302,41019,Douglas,Oregon,2884
2303,41021,Gilliam,Oregon,54
2304,41023,Grant,Oregon,281
2305,41025,Harney,Oregon,289
2306,41027,Hood River,Oregon,1084
2307,41029,Jackson,Oregon,9224
2308,41031,Jefferson,Oregon,2012
2309,41033,Josephine,Oregon,2789
2310,41035,Klamath,Oregon,3003
2311,41037,Lake,Oregon,404
2312,41039,Lane,Oregon,10764
2313,41041,Lincoln,Oregon,1208
2314,41043,Linn,Oregon,3828
2315,41045,Malheur,Oregon,3397
2316,41047,Marion,Oregon,19341
2317,41049,Morrow,Oregon,1062
2318,41051,Multnomah,Oregon,33248
2319,80041,Out of OR,Oregon,0
2320,41053,Polk,Oregon,3223
2321,41055,Sherman,Oregon,53
2322,41057,Tillamook,Oregon,509
2323,41059,Umatilla,Oregon,7871
2324,90041,Unassigned,Oregon,0
2325,41061,Union,Oregon,1372
2326,41063,Wallowa,Oregon,149
2327,41065,Wasco,Oregon,1243
2328,41067,Washington,Oregon,22334
2329,41069,Wheeler,Oregon,25
2330,41071,Yamhill,Oregon,3935
2331,42001,Adams,Pennsylvania,8112
2332,42003,Allegheny,Pennsylvania,85680
2333,42005,Armstrong,Pennsylvania,5170
2334,42007,Beaver,Pennsylvania,13214
2335,42009,Bedford,Pennsylvania,3952
2336,42011,Berks,Pennsylvania,39895
2337,42013,Blair,Pennsylvania,11151
2338,42015,Bradford,Pennsylvania,4794
2339,42017,Bucks,Pennsylvania,51005
2340,42019,Butler,Pennsylvania,15262
2341,42021,Cambria,Pennsylvania,12271
2342,42023,Cameron,Pennsylvania,278
2343,42025,Carbon,Pennsylvania,5401
2344,42027,Centre,Pennsylvania,14597
2345,42029,Chester,Pennsylvania,34268
2346,42031,Clarion,Pennsylvania,2829
2347,42033,Clearfield,Pennsylvania,7200
2348,42035,Clinton,Pennsylvania,3097
2349,42037,Columbia,Pennsylvania,4942
2350,42039,Crawford,Pennsylvania,6675
2351,42041,Cumberland,Pennsylvania,17957
2352,42043,Dauphin,Pennsylvania,22353
2353,42045,Delaware,Pennsylvania,44791
2354,42047,Elk,Pennsylvania,2548
2355,42049,Erie,Pennsylvania,18684
2356,42051,Fayette,Pennsylvania,11216
2357,42053,Forest,Pennsylvania,1396
2358,42055,Franklin,Pennsylvania,13496
2359,42057,Fulton,Pennsylvania,1191
2360,42059,Greene,Pennsylvania,2865
2361,42061,Huntingdon,Pennsylvania,4564
2362,42063,Indiana,Pennsylvania,5368
2363,42065,Jefferson,Pennsylvania,2987
2364,42067,Juniata,Pennsylvania,1906
2365,42069,Lackawanna,Pennsylvania,15567
2366,42071,Lancaster,Pennsylvania,47817
2367,42073,Lawrence,Pennsylvania,6612
2368,42075,Lebanon,Pennsylvania,13841
2369,42077,Lehigh,Pennsylvania,34045
2370,42079,Luzerne,Pennsylvania,27080
2371,42081,Lycoming,Pennsylvania,10213
2372,42083,McKean,Pennsylvania,3177
2373,42085,Mercer,Pennsylvania,8538
2374,42087,Mifflin,Pennsylvania,4797
2375,42089,Monroe,Pennsylvania,11446
2376,42091,Montgomery,Pennsylvania,59801
2377,42093,Montour,Pennsylvania,1837
2378,42095,Northampton,Pennsylvania,30460
2379,42097,Northumberland,Pennsylvania,8557
2380,80042,Out of PA,Pennsylvania,0
2381,42099,Perry,Pennsylvania,3207
2382,42101,Philadelphia,Pennsylvania,130405
2383,42103,Pike,Pennsylvania,3156
2384,42105,Potter,Pennsylvania,981
2385,42107,Schuylkill,Pennsylvania,12846
2386,42109,Snyder,Pennsylvania,3287
2387,42111,Somerset,Pennsylvania,6970
2388,42113,Sullivan,Pennsylvania,342
2389,42115,Susquehanna,Pennsylvania,1999
2390,42117,Tioga,Pennsylvania,2616
2391,90042,Unassigned,Pennsylvania,0
2392,42119,Union,Pennsylvania,5411
2393,42121,Venango,Pennsylvania,3534
2394,42123,Warren,Pennsylvania,2280
2395,42125,Washington,Pennsylvania,15114
2396,42127,Wayne,Pennsylvania,3373
2397,42129,Westmoreland,Pennsylvania,29178
2398,42131,Wyoming,Pennsylvania,1415
2399,42133,York,Pennsylvania,39481
2480,44001,Bristol,Rhode Island,4591
2481,44003,Kent,Rhode Island,16664
2482,44005,Newport,Rhode Island,5785
2483,80044,Out of RI,Rhode Island,0
2484,44007,Providence,Rhode Island,88787
2485,90044,Unassigned,Rhode Island,12400
2486,44009,Washington,Rhode Island,9102
2487,45001,Abbeville,South Carolina,2427
2488,45003,Aiken,South Carolina,16495
2489,45005,Allendale,South Carolina,892
2490,45007,Anderson,South Carolina,21724
2491,45009,Bamberg,South Carolina,1507
2492,45011,Barnwell,South Carolina,2476
2493,45013,Beaufort,South Carolina,16253
2494,45015,Berkeley,South Carolina,16220
2495,45017,Calhoun,South Carolina,1275
2496,45019,Charleston,South Carolina,40599
2497,45021,Cherokee,South Carolina,5748
2498,45023,Chester,South Carolina,3963
2499,45025,Chesterfield,South Carolina,4569
2500,45027,Clarendon,South Carolina,3302
2501,45029,Colleton,South Carolina,3392
2502,45031,Darlington,South Carolina,8134
2503,45033,Dillon,South Carolina,4232
2504,45035,Dorchester,South Carolina,16333
2505,45037,Edgefield,South Carolina,2966
2506,45039,Fairfield,South Carolina,2272
2507,45041,Florence,South Carolina,17185
2508,45043,Georgetown,South Carolina,6477
2509,45045,Greenville,South Carolina,69416
2510,45047,Greenwood,South Carolina,7635
2511,45049,Hampton,South Carolina,1834
2512,45051,Horry,South Carolina,36928
2513,45053,Jasper,South Carolina,2231
2514,45055,Kershaw,South Carolina,7058
2515,45057,Lancaster,South Carolina,10100
2516,45059,Laurens,South Carolina,6725
2517,45061,Lee,South Carolina,1828
2518,45063,Lexington,South Carolina,31595
2519,45067,Marion,South Carolina,3423
2520,45069,Marlboro,South Carolina,3126
2521,45065,McCormick,South Carolina,993
2522,45071,Newberry,South Carolina,4668
2523,45073,Oconee,South Carolina,8933
2524,45075,Orangeburg,South Carolina,9315
2525,80045,Out of SC,South Carolina,0
2526,45077,Pickens,South Carolina,17503
2527,45079,Richland,South Carolina,43883
2528,45081,Saluda,South Carolina,1706
2529,45083,Spartanburg,South Carolina,38783
2530,45085,Sumter,South Carolina,10082
2531,90045,Unassigned,South Carolina,0
2532,45087,Union,South Carolina,2879
2533,45089,Williamsburg,South Carolina,3925
2534,45091,York,South Carolina,28620
2535,46003,Aurora,South Dakota,459
2536,46005,Beadle,South Dakota,2869
2537,46007,Bennett,South Dakota,386
2538,46009,Bon Homme,South Dakota,1513
2539,46011,Brookings,South Dakota,3837
2540,46013,Brown,South Dakota,5304
2541,46015,Brule,South Dakota,701
2542,46017,Buffalo,South Dakota,423
2543,46019,Butte,South Dakota,1009
2544,46021,Campbell,South Dakota,131
2545,46023,Charles Mix,South Dakota,1347
2546,46025,Clark,South Dakota,417
2547,46027,Clay,South Dakota,1871
2548,46029,Codington,South Dakota,4209
2549,46031,Corson,South Dakota,476
2550,46033,Custer,South Dakota,781
2551,46035,Davison,South Dakota,3115
2552,46037,Day,South Dakota,677
2553,46039,Deuel,South Dakota,494
2554,46041,Dewey,South Dakota,1440
2555,46043,Douglas,South Dakota,446
2556,46045,Edmunds,South Dakota,493
2557,46047,Fall River,South Dakota,564
2558,46049,Faulk,South Dakota,364
2559,46051,Grant,South Dakota,1009
2560,46053,Gregory,South Dakota,572
2561,46055,Haakon,South Dakota,260
2562,46057,Hamlin,South Dakota,745
2563,46059,Hand,South Dakota,354
2564,46061,Hanson,South Dakota,376
2565,46063,Harding,South Dakota,92
2566,46065,Hughes,South Dakota,2368
2567,46067,Hutchinson,South Dakota,839
2568,46069,Hyde,South Dakota,140
2569,46071,Jackson,South Dakota,283
2570,46073,Jerauld,South Dakota,275
2571,46075,Jones,South Dakota,93
2572,46077,Kingsbury,South Dakota,734
2573,46079,Lake,South Dakota,1298
2574,46081,Lawrence,South Dakota,2887
2575,46083,Lincoln,South Dakota,8228
2576,46085,Lyman,South Dakota,625
2577,46091,Marshall,South Dakota,364
2578,46087,McCook,South Dakota,784
2579,46089,McPherson,South Dakota,240
2580,46093,Meade,South Dakota,2693
2581,46095,Mellette,South Dakota,254
2582,46097,Miner,South Dakota,290
2583,46099,Minnehaha,South Dakota,29738
2584,46101,Moody,South Dakota,625
2585,46102,Oglala Lakota,South Dakota,2085
2586,80046,Out of SD,South Dakota,0
2587,46103,Pennington,South Dakota,13246
2588,46105,Perkins,South Dakota,351
2589,46107,Potter,South Dakota,387
2590,46109,Roberts,South Dakota,1312
2591,46111,Sanborn,South Dakota,337
2592,46115,Spink,South Dakota,825
2593,46117,Stanley,South Dakota,339
2594,46119,Sully,South Dakota,136
2595,46121,Todd,South Dakota,1218
2596,46123,Tripp,South Dakota,739
2597,46125,Turner,South Dakota,1133
2598,90046,Unassigned,South Dakota,0
2599,46127,Union,South Dakota,2137
2600,46129,Walworth,South Dakota,753
2601,46135,Yankton,South Dakota,2929
2602,46137,Ziebach,South Dakota,340
2603,47001,Anderson,Tennessee,8454
2604,47003,Bedford,Tennessee,6226
2605,47005,Benton,Tennessee,1571
2606,47007,Bledsoe,Tennessee,2068
2607,47009,Blount,Tennessee,14698
2608,47011,Bradley,Tennessee,14035
2609,47013,Campbell,Tennessee,4008
2610,47015,Cannon,Tennessee,1847
2611,47017,Carroll,Tennessee,3541
2612,47019,Carter,Tennessee,6214
2613,47021,Cheatham,Tennessee,4261
2614,47023,Chester,Tennessee,2073
2615,47025,Claiborne,Tennessee,2977
2616,47027,Clay,Tennessee,1076
2617,47029,Cocke,Tennessee,4348
2618,47031,Coffee,Tennessee,6696
2619,47033,Crockett,Tennessee,1980
2620,47035,Cumberland,Tennessee,6340
2621,47037,Davidson,Tennessee,85496
2622,47041,DeKalb,Tennessee,2726
2623,47039,Decatur,Tennessee,1562
2624,47043,Dickson,Tennessee,6506
2625,47045,Dyer,Tennessee,5313
2626,47047,Fayette,Tennessee,4794
2627,47049,Fentress,Tennessee,2346
2628,47051,Franklin,Tennessee,4991
2629,47053,Gibson,Tennessee,6289
2630,47055,Giles,Tennessee,3858
2631,47057,Grainger,Tennessee,2519
2632,47059,Greene,Tennessee,7510
2633,47061,Grundy,Tennessee,1743
2634,47063,Hamblen,Tennessee,8355
2635,47065,Hamilton,Tennessee,42338
2636,47067,Hancock,Tennessee,523
2637,47069,Hardeman,Tennessee,3426
2638,47071,Hardin,Tennessee,3416
2639,47073,Hawkins,Tennessee,5556
2640,47075,Haywood,Tennessee,2670
2641,47077,Henderson,Tennessee,3658
2642,47079,Henry,Tennessee,3076
2643,47081,Hickman,Tennessee,2748
2644,47083,Houston,Tennessee,1061
2645,47085,Humphreys,Tennessee,1628
2646,47087,Jackson,Tennessee,1284
2647,47089,Jefferson,Tennessee,5937
2648,47091,Johnson,Tennessee,2223
2649,47093,Knox,Tennessee,48369
2650,47095,Lake,Tennessee,1688
2651,47097,Lauderdale,Tennessee,3114
2652,47099,Lawrence,Tennessee,5695
2653,47101,Lewis,Tennessee,1521
2654,47103,Lincoln,Tennessee,4243
2655,47105,Loudon,Tennessee,5897
2656,47111,Macon,Tennessee,3485
2657,47113,Madison,Tennessee,10482
2658,47115,Marion,Tennessee,3051
2659,47117,Marshall,Tennessee,4035
2660,47119,Maury,Tennessee,12705
2661,47107,McMinn,Tennessee,6186
2662,47109,McNairy,Tennessee,2740
2663,47121,Meigs,Tennessee,1311
2664,47123,Monroe,Tennessee,5559
2665,47125,Montgomery,Tennessee,18392
2666,47127,Moore,Tennessee,985
2667,47129,Morgan,Tennessee,2393
2668,47131,Obion,Tennessee,4438
2669,80047,Out of TN,Tennessee,17855
2670,47133,Overton,Tennessee,2926
2671,47135,Perry,Tennessee,1054
2672,47137,Pickett,Tennessee,753
2673,47139,Polk,Tennessee,1922
2674,47141,Putnam,Tennessee,10977
2675,47143,Rhea,Tennessee,4252
2676,47145,Roane,Tennessee,6069
2677,47147,Robertson,Tennessee,9361
2678,47149,Rutherford,Tennessee,40844
2679,47151,Scott,Tennessee,2988
2680,47153,Sequatchie,Tennessee,1626
2681,47155,Sevier,Tennessee,12840
2682,47157,Shelby,Tennessee,90477
2683,47159,Smith,Tennessee,2687
2684,47161,Stewart,Tennessee,1279
2685,47163,Sullivan,Tennessee,15417
2686,47165,Sumner,Tennessee,22555
2687,47167,Tipton,Tennessee,7120
2688,47169,Trousdale,Tennessee,2458
2689,90047,Unassigned,Tennessee,16230
2690,47171,Unicoi,Tennessee,1874
2691,47173,Union,Tennessee,1823
2692,47175,Van Buren,Tennessee,814
2693,47177,Warren,Tennessee,5433
2694,47179,Washington,Tennessee,13482
2695,47181,Wayne,Tennessee,2935
2696,47183,Weakley,Tennessee,3921
2697,47185,White,Tennessee,3484
2698,47187,Williamson,Tennessee,26612
2699,47189,Wilson,Tennessee,17520
2700,48001,Anderson,Texas,6069
2701,48003,Andrews,Texas,1739
2702,48005,Angelina,Texas,8186
2703,48007,Aransas,Texas,1194
2704,48009,Archer,Texas,790
2705,48011,Armstrong,Texas,155
2706,48013,Atascosa,Texas,5565
2707,48015,Austin,Texas,2022
2708,48017,Bailey,Texas,817
2709,48019,Bandera,Texas,1326
2710,48021,Bastrop,Texas,8839
2711,48023,Baylor,Texas,295
2712,48025,Bee,Texas,3465
2713,48027,Bell,Texas,21486
2714,48029,Bexar,Texas,205528
2715,48031,Blanco,Texas,701
2716,48033,Borden,Texas,31
2717,48035,Bosque,Texas,1635
2718,48037,Bowie,Texas,6812
2719,48039,Brazoria,Texas,35462
2720,48041,Brazos,Texas,25057
2721,48043,Brewster,Texas,911
2722,48045,Briscoe,Texas,139
2723,48047,Brooks,Texas,775
2724,48049,Brown,Texas,4217
2725,48051,Burleson,Texas,2312
2726,48053,Burnet,Texas,4470
2727,48055,Caldwell,Texas,5372
2728,48057,Calhoun,Texas,2137
2729,48059,Callahan,Texas,1163
2730,48061,Cameron,Texas,38543
2731,48063,Camp,Texas,1205
2732,48065,Carson,Texas,435
2733,48067,Cass,Texas,1847
2734,48069,Castro,Texas,923
2735,48071,Chambers,Texas,4595
2736,48073,Cherokee,Texas,4096
2737,48075,Childress,Texas,1335
2738,48077,Clay,Texas,1019
2739,48079,Cochran,Texas,263
2740,48081,Coke,Texas,439
2741,48083,Coleman,Texas,737
2742,48085,Collin,Texas,86459
2743,48087,Collingsworth,Texas,285
2744,48089,Colorado,Texas,1641
2745,48091,Comal,Texas,9670
2746,48093,Comanche,Texas,1518
2747,48095,Concho,Texas,369
2748,48097,Cooke,Texas,3612
2749,48099,Coryell,Texas,6997
2750,48101,Cottle,Texas,190
2751,48103,Crane,Texas,518
2752,48105,Crockett,Texas,573
2753,48107,Crosby,Texas,547
2754,48109,Culberson,Texas,356
2755,48111,Dallam,Texas,933
2756,48113,Dallas,Texas,291262
2757,48115,Dawson,Texas,1717
2758,48123,DeWitt,Texas,1897
2759,48117,Deaf Smith,Texas,2684
2760,48119,Delta,Texas,310
2761,48121,Denton,Texas,71881
2762,48125,Dickens,Texas,160
2763,48127,Dimmit,Texas,1707
2764,48129,Donley,Texas,363
2765,48131,Duval,Texas,1214
2766,48133,Eastland,Texas,1321
2767,48135,Ector,Texas,16633
2768,48137,Edwards,Texas,247
2769,48141,El Paso,Texas,129495
2770,48139,Ellis,Texas,22094
2771,48143,Erath,Texas,4062
2772,48145,Falls,Texas,2034
2773,48147,Fannin,Texas,3407
2774,48149,Fayette,Texas,2504
2775,48151,Fisher,Texas,291
2776,48153,Floyd,Texas,786
2777,48155,Foard,Texas,120
2778,48157,Fort Bend,Texas,63354
2779,48159,Franklin,Texas,707
2780,48161,Freestone,Texas,1805
2781,48163,Frio,Texas,2740
2782,48165,Gaines,Texas,1418
2783,48167,Galveston,Texas,37059
2784,48169,Garza,Texas,398
2785,48171,Gillespie,Texas,2493
2786,48173,Glasscock,Texas,99
2787,48175,Goliad,Texas,434
2788,48177,Gonzales,Texas,2679
2789,48179,Gray,Texas,2051
2790,48181,Grayson,Texas,11064
2791,48183,Gregg,Texas,10872
2792,48185,Grimes,Texas,3536
2793,48187,Guadalupe,Texas,13864
2794,48189,Hale,Texas,6073
2795,48191,Hall,Texas,432
2796,48193,Hamilton,Texas,755
2797,48195,Hansford,Texas,851
2798,48197,Hardeman,Texas,367
2799,48199,Hardin,Texas,5358
2800,48201,Harris,Texas,377152
2801,48203,Harrison,Texas,4666
2802,48205,Hartley,Texas,617
2803,48207,Haskell,Texas,438
2804,48209,Hays,Texas,19040
2805,48211,Hemphill,Texas,550
2806,48213,Henderson,Texas,5694
2807,48215,Hidalgo,Texas,84969
2808,48217,Hill,Texas,4398
2809,48219,Hockley,Texas,2418
2810,48221,Hood,Texas,6399
2811,48223,Hopkins,Texas,3019
2812,48225,Houston,Texas,1586
2813,48227,Howard,Texas,4546
2814,48229,Hudspeth,Texas,512
2815,48231,Hunt,Texas,5498
2816,48233,Hutchinson,Texas,1651
2817,48235,Irion,Texas,123
2818,48237,Jack,Texas,601
2819,48239,Jackson,Texas,1721
2820,48241,Jasper,Texas,2363
2821,48243,Jeff Davis,Texas,184
2822,48245,Jefferson,Texas,18879
2823,48247,Jim Hogg,Texas,605
2824,48249,Jim Wells,Texas,4095
2825,48251,Johnson,Texas,19270
2826,48253,Jones,Texas,2733
2827,48255,Karnes,Texas,1837
2828,48257,Kaufman,Texas,15461
2829,48259,Kendall,Texas,3120
2830,48261,Kenedy,Texas,36
2831,48263,Kent,Texas,99
2832,48265,Kerr,Texas,4332
2833,48267,Kimble,Texas,261
2834,48269,King,Texas,11
2835,48271,Kinney,Texas,339
2836,48273,Kleberg,Texas,2505
2837,48275,Knox,Texas,255
2838,48283,La Salle,Texas,1022
2839,48277,Lamar,Texas,5750
2840,48279,Lamb,Texas,2033
2841,48281,Lampasas,Texas,2098
2842,48285,Lavaca,Texas,2376
2843,48287,Lee,Texas,2113
2844,48289,Leon,Texas,1588
2845,48291,Liberty,Texas,7408
2846,48293,Limestone,Texas,2686
2847,48295,Lipscomb,Texas,305
2848,48297,Live Oak,Texas,1117
2849,48299,Llano,Texas,1598
2850,48301,Loving,Texas,1
2851,48303,Lubbock,Texas,48566
2852,48305,Lynn,Texas,611
2853,48313,Madison,Texas,1922
2854,48315,Marion,Texas,525
2855,48317,Martin,Texas,614
2856,48319,Mason,Texas,391
2857,48321,Matagorda,Texas,3423
2858,48323,Maverick,Texas,10349
2859,48307,McCulloch,Texas,565
2860,48309,McLennan,Texas,26074
2861,48311,McMullen,Texas,83
2862,48325,Medina,Texas,4799
2863,48327,Menard,Texas,207
2864,48329,Midland,Texas,16943
2865,48331,Milam,Texas,2437
2866,48333,Mills,Texas,650
2867,48335,Mitchell,Texas,598
2868,48337,Montague,Texas,2053
2869,48339,Montgomery,Texas,49477
2870,48341,Moore,Texas,2316
2871,48343,Morris,Texas,852
2872,48345,Motley,Texas,90
2873,48347,Nacogdoches,Texas,4353
2874,48349,Navarro,Texas,5623
2875,48351,Newton,Texas,587
2876,48353,Nolan,Texas,1522
2877,48355,Nueces,Texas,39679
2878,48357,Ochiltree,Texas,1063
2879,48359,Oldham,Texas,249
2880,48361,Orange,Texas,8193
2881,80048,Out of TX,Texas,0
2882,48363,Palo Pinto,Texas,2835
2883,48365,Panola,Texas,1570
2884,48367,Parker,Texas,15250
2885,48369,Parmer,Texas,1214
2886,48371,Pecos,Texas,1561
2887,48373,Polk,Texas,3070
2888,48375,Potter,Texas,17166
2889,48377,Presidio,Texas,802
2890,48379,Rains,Texas,782
2891,48381,Randall,Texas,16435
2892,48383,Reagan,Texas,375
2893,48385,Real,Texas,306
2894,48387,Red River,Texas,668
2895,48389,Reeves,Texas,1701
2896,48391,Refugio,Texas,634
2897,48393,Roberts,Texas,59
2898,48395,Robertson,Texas,2057
2899,48397,Rockwall,Texas,11068
2900,48399,Runnels,Texas,1264
2901,48401,Rusk,Texas,3857
2902,48403,Sabine,Texas,507
2903,48405,San Augustine,Texas,550
2904,48407,San Jacinto,Texas,1154
2905,48409,San Patricio,Texas,4152
2906,48411,San Saba,Texas,796
2907,48413,Schleicher,Texas,233
2908,48415,Scurry,Texas,2369
2909,48417,Shackelford,Texas,255
2910,48419,Shelby,Texas,1590
2911,48421,Sherman,Texas,210
2912,48423,Smith,Texas,19453
2913,48425,Somervell,Texas,1052
2914,48427,Starr,Texas,9276
2915,48429,Stephens,Texas,768
2916,48431,Sterling,Texas,107
2917,48433,Stonewall,Texas,156
2918,48435,Sutton,Texas,476
2919,48437,Swisher,Texas,786
2920,48439,Tarrant,Texas,250869
2921,48441,Taylor,Texas,15382
2922,48443,Terrell,Texas,75
2923,48445,Terry,Texas,1686
2924,48447,Throckmorton,Texas,73
2925,48449,Titus,Texas,3658
2926,48451,Tom Green,Texas,16591
2927,48453,Travis,Texas,79217
2928,48455,Trinity,Texas,711
2929,48457,Tyler,Texas,1247
2930,90048,Unassigned,Texas,0
2931,48459,Upshur,Texas,3198
2932,48461,Upton,Texas,381
2933,48463,Uvalde,Texas,3513
2934,48465,Val Verde,Texas,7776
2935,48467,Van Zandt,Texas,4099
2936,48469,Victoria,Texas,8086
2937,48471,Walker,Texas,8621
2938,48473,Waller,Texas,3848
2939,48475,Ward,Texas,1158
2940,48477,Washington,Texas,3834
2941,48479,Webb,Texas,43103
2942,48481,Wharton,Texas,3913
2943,48483,Wheeler,Texas,497
2944,48485,Wichita,Texas,14822
2945,48487,Wilbarger,Texas,1886
2946,48489,Willacy,Texas,2547
2947,48491,Williamson,Texas,43184
2948,48493,Wilson,Texas,4284
2949,48495,Winkler,Texas,744
2950,48497,Wise,Texas,7145
2951,48499,Wood,Texas,3336
2952,48501,Yoakum,Texas,865
2953,48503,Young,Texas,2128
2954,48505,Zapata,Texas,1760
2955,48507,Zavala,Texas,1844
2956,,Bear River,Utah,20788
2957,49001,Beaver,Utah,0
2958,49003,Box Elder,Utah,0
2959,49005,Cache,Utah,0
2960,49007,Carbon,Utah,0
2961,,Central Utah,Utah,8699
2962,49009,Daggett,Utah,0
2963,49011,Davis,Utah,36194
2964,49013,Duchesne,Utah,0
2965,49015,Emery,Utah,0
2966,49017,Garfield,Utah,0
2967,49019,Grand,Utah,0
2968,49021,Iron,Utah,0
2969,49023,Juab,Utah,0
2970,49025,Kane,Utah,0
2971,49027,Millard,Utah,0
2972,49029,Morgan,Utah,0
2973,80049,Out of UT,Utah,0
2974,49031,Piute,Utah,0
2975,49033,Rich,Utah,0
2976,49035,Salt Lake,Utah,143774
2977,49037,San Juan,Utah,1851
2978,49039,Sanpete,Utah,0
2979,49041,Sevier,Utah,0
2980,,Southeast Utah,Utah,3240
2981,,Southwest Utah,Utah,27867
2982,49043,Summit,Utah,5319
2983,49045,Tooele,Utah,6904
2984,,TriCounty,Utah,3828
2985,49047,Uintah,Utah,0
2986,90049,Unassigned,Utah,875
2987,49049,Utah,Utah,92952
2988,49051,Wasatch,Utah,4477
2989,49053,Washington,Utah,0
2990,49055,Wayne,Utah,0
2991,49057,Weber,Utah,0
2992,,Weber-Morgan,Utah,28873
2993,50001,Addison,Vermont,922
2994,50003,Bennington,Vermont,1673
2995,50005,Caledonia,Vermont,706
2996,50007,Chittenden,Vermont,6136
2997,50009,Essex,Vermont,213
2998,50011,Franklin,Vermont,1688
2999,50013,Grand Isle,Vermont,171
3000,50015,Lamoille,Vermont,698
3001,50017,Orange,Vermont,550
3002,50019,Orleans,Vermont,888
3003,80050,Out of VT,Vermont,0
3004,50021,Rutland,Vermont,1733
3005,90050,Unassigned,Vermont,12
3006,50023,Washington,Vermont,1604
3007,50025,Windham,Vermont,1102
3008,50027,Windsor,Vermont,1179
3010,51001,Accomack,Virginia,2709
3011,51003,Albemarle,Virginia,5275
3012,51510,Alexandria,Virginia,10940
3013,51005,Alleghany,Virginia,1267
3014,51007,Amelia,Virginia,820
3015,51009,Amherst,Virginia,2788
3016,51011,Appomattox,Virginia,1478
3017,51013,Arlington,Virginia,14227
3018,51015,Augusta,Virginia,5398
3019,51017,Bath,Virginia,251
3020,51019,Bedford,Virginia,6082
3021,51021,Bland,Virginia,641
3022,51023,Botetourt,Virginia,2411
3023,51520,Bristol,Virginia,1282
3024,51025,Brunswick,Virginia,1256
3025,51027,Buchanan,Virginia,1351
3026,51029,Buckingham,Virginia,2070
3027,51530,Buena Vista,Virginia,867
3028,51031,Campbell,Virginia,4207
3029,51033,Caroline,Virginia,2010
3030,51035,Carroll,Virginia,2270
3031,51036,Charles City,Virginia,451
3032,51037,Charlotte,Virginia,797
3033,51540,Charlottesville,Virginia,3834
3034,51550,Chesapeake,Virginia,19503
3035,51041,Chesterfield,Virginia,25404
3036,51043,Clarke,Virginia,889
3037,51570,Colonial Heights,Virginia,1525
3038,51580,Covington,Virginia,569
3039,51045,Craig,Virginia,272
3040,51047,Culpeper,Virginia,4290
3041,51049,Cumberland,Virginia,418
3042,51590,Danville,Virginia,4179
3043,51051,Dickenson,Virginia,910
3044,51053,Dinwiddie,Virginia,1975
3045,51595,Emporia,Virginia,653
3046,51057,Essex,Virginia,705
3047,51059,Fairfax,Virginia,71411
3048,51600,Fairfax City,Virginia,522
3049,51610,Falls Church,Virginia,386
3050,51061,Fauquier,Virginia,4273
3051,51063,Floyd,Virginia,795
3052,51065,Fluvanna,Virginia,1579
3053,51067,Franklin,Virginia,3843
